userid_x,userid_y,meetup,percent
tyler-v,carrie-chan,1,0.007352941176470588
tyler-v,casi-contreras,1,0.007352941176470588
tyler-v,chris-rosa,1,0.007352941176470588
tyler-v,chris-witte,1,0.007352941176470588
tyler-v,christine-brumback,1,0.007352941176470588
tyler-v,christyn-tannenbaum,1,0.007352941176470588
tyler-v,crystal-williams,1,0.007352941176470588
tyler-v,daryllmc,1,0.007352941176470588
tyler-v,david-belden,1,0.007352941176470588
tyler-v,david-chang8,1,0.007352941176470588
tyler-v,dean-faustman,1,0.007352941176470588
tyler-v,dennis-pilarinos,1,0.007352941176470588
tyler-v,dipesh-goel,1,0.007352941176470588
tyler-v,drew-hoolhorst,1,0.007352941176470588
tyler-v,dustin-whittle,1,0.007352941176470588
tyler-v,greg-schwartz7,1,0.007352941176470588
tyler-v,ivy38,1,0.007352941176470588
tyler-v,janae-j,1,0.007352941176470588
tyler-v,jason-clement,1,0.007352941176470588
tyler-v,jason-lake,1,0.007352941176470588
tyler-v,jeff-beringer,1,0.007352941176470588
tyler-v,jeff-trost,1,0.007352941176470588
tyler-v,jenn-kern,1,0.007352941176470588
tyler-v,jenn-lowther,1,0.007352941176470588
tyler-v,jenn-ng,1,0.007352941176470588
tyler-v,joe-hall,1,0.007352941176470588
tyler-v,jonathan-percy,1,0.007352941176470588
tyler-v,justin-corbell,1,0.007352941176470588
tyler-v,katrina-yulo,1,0.007352941176470588
tyler-v,keith-robinson,1,0.007352941176470588
tyler-v,lael-sturm,1,0.007352941176470588
tyler-v,laura-deatmo,1,0.007352941176470588
tyler-v,laura-powell,1,0.007352941176470588
tyler-v,lindsay-w,1,0.007352941176470588
tyler-v,louis-gray,1,0.007352941176470588
tyler-v,m-belle,1,0.007352941176470588
tyler-v,marda-m,1,0.007352941176470588
tyler-v,mark-himmelsbach,1,0.007352941176470588
tyler-v,matthew-zuckman,1,0.007352941176470588
tyler-v,meaghan-byrne,1,0.007352941176470588
tyler-v,mia-d,1,0.007352941176470588
tyler-v,michael-celiceo,1,0.007352941176470588
tyler-v,mike-s,1,0.007352941176470588
tyler-v,nick-lamb,1,0.007352941176470588
tyler-v,owen-thomas,1,0.007352941176470588
tyler-v,phuong-lecong,1,0.007352941176470588
tyler-v,rachel-bryant,1,0.007352941176470588
tyler-v,richard-hall,1,0.007352941176470588
tyler-v,rod-begbie,1,0.007352941176470588
tyler-v,russ-m,1,0.007352941176470588
tyler-v,ryan-nelson,1,0.007352941176470588
tyler-v,sam-houston,1,0.007352941176470588
tyler-v,sarah-potemkin,1,0.007352941176470588
tyler-v,schlomo-rabinowitz,1,0.007352941176470588
tyler-v,scott-gallaher,1,0.007352941176470588
tyler-v,scott-mount,1,0.007352941176470588
tyler-v,sean-weller,1,0.007352941176470588
tyler-v,shannon-richardson,1,0.007352941176470588
tyler-v,sofia-hernandez,1,0.007352941176470588
tyler-v,taylor-whitmer,1,0.007352941176470588
tyler-v,ted-rheingold,1,0.007352941176470588
tyler-v,tim-vetter,1,0.007352941176470588
tyler-v,tina-lin,1,0.007352941176470588
tyler-v,wyman,1,0.007352941176470588
tyler-v,zach-brock,1,0.007352941176470588
younhaholic,4280,14,0.08
younhaholic,wungjae-hyun,11,0.06285714285714286
younhaholic,547,6,0.03428571428571429
younhaholic,hyunwoo-yi,6,0.03428571428571429
younhaholic,jinwon-kim,6,0.03428571428571429
younhaholic,jong-hyeon-choi,6,0.03428571428571429
younhaholic,sutae-kim,6,0.03428571428571429
younhaholic,jp-kim,5,0.02857142857142857
younhaholic,itsia-lee,4,0.022857142857142857
younhaholic,angie-k,3,0.017142857142857144
younhaholic,golee,3,0.017142857142857144
younhaholic,jaehoon-choi,3,0.017142857142857144
younhaholic,siegfrid,3,0.017142857142857144
younhaholic,4sq-seoul,2,0.011428571428571429
younhaholic,gorekun-lee,2,0.011428571428571429
younhaholic,hongje-lee,2,0.011428571428571429
younhaholic,hyuna-kim,2,0.011428571428571429
younhaholic,keynas-jeong,2,0.011428571428571429
younhaholic,leeclo,2,0.011428571428571429
younhaholic,mrblues,2,0.011428571428571429
younhaholic,nikki5,2,0.011428571428571429
younhaholic,onepiece-chopper,2,0.011428571428571429
younhaholic,sam-ys-yoo,2,0.011428571428571429
younhaholic,sunghwan-kim,2,0.011428571428571429
younhaholic,yuina-azu,2,0.011428571428571429
younhaholic,adam-rosenberg,1,0.005714285714285714
younhaholic,alex5,1,0.005714285714285714
younhaholic,alison-cozby,1,0.005714285714285714
younhaholic,ana-visan,1,0.005714285714285714
younhaholic,austin-prime,1,0.005714285714285714
younhaholic,ayo-omojola,1,0.005714285714285714
younhaholic,bob-beatty6,1,0.005714285714285714
younhaholic,brian-baraty,1,0.005714285714285714
younhaholic,bruno-hoffmann-jr,1,0.005714285714285714
younhaholic,bryson,1,0.005714285714285714
younhaholic,ciprian-tutu,1,0.005714285714285714
younhaholic,clark,1,0.005714285714285714
younhaholic,d1co,1,0.005714285714285714
younhaholic,dan-hammond,1,0.005714285714285714
younhaholic,daniel7,1,0.005714285714285714
younhaholic,daniele-codega,1,0.005714285714285714
younhaholic,david-cantu,1,0.005714285714285714
younhaholic,david-smith,1,0.005714285714285714
younhaholic,dimitry-hennart,1,0.005714285714285714
younhaholic,donna-sudderth,1,0.005714285714285714
younhaholic,dylan-ko,1,0.005714285714285714
younhaholic,eric-park,1,0.005714285714285714
younhaholic,esz,1,0.005714285714285714
younhaholic,felipe-gavronski,1,0.005714285714285714
younhaholic,felipe-tofani,1,0.005714285714285714
younhaholic,g-lutz,1,0.005714285714285714
younhaholic,gary-wapnitsky,1,0.005714285714285714
younhaholic,hotaek-kwon,1,0.005714285714285714
younhaholic,hyungtak-kim,1,0.005714285714285714
younhaholic,ihase,1,0.005714285714285714
younhaholic,isamarinda,1,0.005714285714285714
younhaholic,jason-wolf,1,0.005714285714285714
younhaholic,jeff-herz,1,0.005714285714285714
younhaholic,jesse-harris,1,0.005714285714285714
younhaholic,jh-ko,1,0.005714285714285714
younhaholic,jiajia-fei,1,0.005714285714285714
younhaholic,jim-england7,1,0.005714285714285714
younhaholic,jinsik-kim,1,0.005714285714285714
younhaholic,jjangmi,1,0.005714285714285714
younhaholic,joaquin,1,0.005714285714285714
younhaholic,joe-webster3,1,0.005714285714285714
younhaholic,jon-boy,1,0.005714285714285714
younhaholic,jose-gutierrez,1,0.005714285714285714
younhaholic,justin-vonhagen,1,0.005714285714285714
younhaholic,kaylynn,1,0.005714285714285714
younhaholic,kevin-wang,1,0.005714285714285714
younhaholic,kwan-seob-yoon,1,0.005714285714285714
younhaholic,kyujin-lee,1,0.005714285714285714
younhaholic,leslie-elsaifi,1,0.005714285714285714
younhaholic,luis-sanz,1,0.005714285714285714
younhaholic,minsu-ju,1,0.005714285714285714
younhaholic,nan-chokmahaporn,1,0.005714285714285714
younhaholic,nathan-rice,1,0.005714285714285714
younhaholic,nick-runge,1,0.005714285714285714
younhaholic,oat-khongsakul,1,0.005714285714285714
younhaholic,olivier-francey,1,0.005714285714285714
younhaholic,rafael-rivera,1,0.005714285714285714
younhaholic,randy-simes,1,0.005714285714285714
younhaholic,ricardo-calvo,1,0.005714285714285714
younhaholic,ricky-yean,1,0.005714285714285714
younhaholic,rl3,1,0.005714285714285714
younhaholic,robbie-hodge,1,0.005714285714285714
younhaholic,sangjun-yoon,1,0.005714285714285714
younhaholic,shankar-gupta,1,0.005714285714285714
younhaholic,shay-colson,1,0.005714285714285714
younhaholic,shortbus-radio,1,0.005714285714285714
younhaholic,solopedrito-querebalu-godoy,1,0.005714285714285714
younhaholic,steve-fitzgerald,1,0.005714285714285714
younhaholic,steve-marcus,1,0.005714285714285714
younhaholic,sung-ki-park,1,0.005714285714285714
younhaholic,tanner-devries,1,0.005714285714285714
younhaholic,tj-cho,1,0.005714285714285714
younhaholic,victoria-solomon,1,0.005714285714285714
younhaholic,youngbok-lee,1,0.005714285714285714
younhaholic,zamini-yeo,1,0.005714285714285714
