Included,userid,userid_y,category,USLR,SLR
2,ben-parr,nathaniel-mcnamara,SW-24H-MFN,0.16775599128540306,0.19573901464713714
3,ben-parr,maria-ogneva,SW-24H-MFN,0.16339869281045752,0.16511318242343542
4,ben-parr,mark-bao,SW-24H-MFN,0.0392156862745098,0.041278295605858856
5,ben-parr,morgan-missentzis,SW-24H-MFN,0.08278867102396514,0.09054593874833555
6,ben-parr,jesse-thomas,SW-24H-MFN,0.04793028322440087,0.04660452729693742
7,ben-parr,tia-marie,SW-24H-MFN,0.10021786492374728,0.08122503328894808
8,ben-parr,caleb-elston,SW-24H-MFN,0.10239651416122005,0.08388814913448735
9,ben-parr,kynam-doan,SW-24H-MFN,0.06753812636165578,0.07057256990679095
10,ben-parr,eb-butner,SW-24H-MFN,0.05228758169934641,0.07723035952063914
1,ben-roodman,meghan-murphy,SW-24H-MFN,0.13651877133105803,0.07892976588628763
2,ben-roodman,andrew-mager,SW-24H-MFN,0.18088737201365188,0.09565217391304348
3,ben-roodman,mary-crosse,SW-24H-MFN,0.06484641638225255,0.026421404682274247
4,ben-roodman,pierre-arlais,SW-24H-MFN,0.019340159271899887,0.009030100334448161
5,ben-roodman,lynn-tao,SW-24H-MFN,0.08191126279863481,0.059197324414715716
6,ben-roodman,sarah-wulfeck,SW-24H-MFN,0.0671217292377702,0.033444816053511704
7,ben-roodman,kyle-neath,SW-24H-MFN,0.10466439135381114,0.05551839464882943
8,ben-roodman,mike-fabio,SW-24H-MFN,0.03185437997724687,0.018729096989966554
9,ben-roodman,krystyl-b,SW-24H-MFN,0.10238907849829351,0.07224080267558529
10,ben-roodman,maya-baratz,SW-24H-MFN,0.14789533560864618,0.08428093645484949
1,blake-whitman,andrew-pile,SW-24H-MFN,0.2719033232628399,0.20588235294117646
2,blake-whitman,anjelika-paranjpe,SW-24H-MFN,0.2719033232628399,0.21288515406162464
3,blake-whitman,ryan-brown0,SW-24H-MFN,0.18731117824773413,0.2338935574229692
4,blake-whitman,stephen-niebauer,SW-24H-MFN,0.13595166163141995,0.10504201680672269
5,blake-whitman,andrea-allen,SW-24H-MFN,0.14803625377643503,0.13585434173669467
6,blake-whitman,casey-pugh,SW-24H-MFN,0.14501510574018128,0.08403361344537816
7,blake-whitman,amir-cohen,SW-24H-MFN,0.1661631419939577,0.12605042016806722
8,blake-whitman,dave-s,SW-24H-MFN,0.22356495468277945,0.15406162464985995
9,blake-whitman,sonali-sridhar,SW-24H-MFN,0.14501510574018128,0.20728291316526612
10,blake-whitman,julia-heffernan,SW-24H-MFN,0.09969788519637462,0.08403361344537816
1,brady-forrest,jesper-andersen,SW-24H-MFN,0.04741379310344827,0.037383177570093455
2,brady-forrest,eric-wolf,SW-24H-MFN,0.015086206896551725,0.013499480789200415
3,brady-forrest,mark-atwood,SW-24H-MFN,0.14655172413793102,0.18587746625129803
4,brady-forrest,alexandre-assouad,SW-24H-MFN,0.0021551724137931034,0.005192107995846314
5,brady-forrest,kati-london,SW-24H-MFN,0.023706896551724137,0.016614745586708203
6,brady-forrest,christophe-daligault,SW-24H-MFN,0.028017241379310345,0.017653167185877467
7,brady-forrest,elad-gil,SW-24H-MFN,0.01293103448275862,0.010384215991692628
8,brady-forrest,charlie-gower,SW-24H-MFN,0.0021551724137931034,0.003115264797507788
9,brady-forrest,zeitgeist-rwx,SW-24H-MFN,0.09267241379310345,0.07580477673935618
10,brady-forrest,jason-wilson,SW-24H-MFN,0.028017241379310345,0.017653167185877467
1,brandon-chesnutt,henry-balanon,SW-24H-MFN,0.36127167630057805,0.22984356197352587
2,brandon-chesnutt,heather-macdonald,SW-24H-MFN,0.2774566473988439,0.1552346570397112
3,brandon-chesnutt,david-murray,SW-24H-MFN,0.1531791907514451,0.0914560770156438
4,brandon-chesnutt,hubert-sawyers-iii,SW-24H-MFN,0.12716763005780346,0.08664259927797834
5,brandon-chesnutt,hajj-flemings,SW-24H-MFN,0.1069364161849711,0.0842358604091456
6,brandon-chesnutt,charlie-wollborg,SW-24H-MFN,0.08959537572254335,0.05776173285198556
7,brandon-chesnutt,jennifer-escalona,SW-24H-MFN,0.011560693641618497,0.019253910950661854
8,brandon-chesnutt,chris-hutchins,SW-24H-MFN,0.03757225433526012,0.036101083032490974
9,brandon-chesnutt,joel-franusic,SW-24H-MFN,0.02023121387283237,0.019253910950661854
10,brandon-chesnutt,patrice-callender,SW-24H-MFN,0.02023121387283237,0.02045728038507822
1,brandt-flomer,dawn-winchester,SW-24H-MFN,0.057432432432432436,0.17975402081362346
2,brandt-flomer,j-allen,SW-24H-MFN,0.06756756756756757,0.1816461684011353
3,brandt-flomer,jim-hord,SW-24H-MFN,0.02364864864864865,0.11447492904446546
4,brandt-flomer,chapin-clark,SW-24H-MFN,0.02702702702702703,0.10501419110690634
5,brandt-flomer,ryan-romero,SW-24H-MFN,0.02027027027027027,0.03216650898770104
6,brandt-flomer,paulie-dery,SW-24H-MFN,0.030405405405405407,0.039735099337748346
7,brandt-flomer,andrew-mercando,SW-24H-MFN,0.04054054054054054,0.05392620624408704
8,brandt-flomer,noel-billig,SW-24H-MFN,0.037162162162162164,0.0586565752128666
9,brandt-flomer,ian-spalter,SW-24H-MFN,0.07432432432432433,0.07095553453169347
10,brandt-flomer,karen-bonna-rainert,SW-24H-MFN,0.11824324324324324,0.06244087038789026
1,brian-kalma,kevan-davis,SW-24H-MFN,0.03559870550161812,0.025560538116591928
2,brian-kalma,twanna-hines,SW-24H-MFN,0.07928802588996764,0.039461883408071746
3,brian-kalma,saul-colt,SW-24H-MFN,0.032362459546925564,0.021524663677130046
4,brian-kalma,anna-d,SW-24H-MFN,0.05825242718446602,0.029596412556053813
5,brian-kalma,chris-hutchins,SW-24H-MFN,0.030744336569579287,0.019282511210762333
6,brian-kalma,brandon-eley,SW-24H-MFN,0.012944983818770227,0.008968609865470852
7,brian-kalma,benny-wong,SW-24H-MFN,0.0744336569579288,0.03587443946188341
8,brian-kalma,sarah-wulfeck,SW-24H-MFN,0.0372168284789644,0.02242152466367713
9,brian-kalma,amber-rae-lambke,SW-24H-MFN,0.07928802588996764,0.039461883408071746
10,brian-kalma,andrew-pile,SW-24H-MFN,0.02750809061488673,0.015246636771300448
1,brian-moore3,david-altobelli,SW-24H-MFN,0.1485148514851485,0.14087591240875913
2,brian-moore3,vanguardbot,SW-24H-MFN,0.09075907590759076,0.14233576642335766
3,brian-moore3,stephen-hadinger,SW-24H-MFN,0.0462046204620462,0.08102189781021898
4,brian-moore3,zachary-blank,SW-24H-MFN,0.14521452145214522,0.1854014598540146
5,brian-moore3,kenji-summers,SW-24H-MFN,0.06435643564356436,0.10291970802919707
6,brian-moore3,colleen-hickman,SW-24H-MFN,0.039603960396039604,0.06204379562043796
7,brian-moore3,seth-weisfeld,SW-24H-MFN,0.07260726072607261,0.10072992700729927
8,brian-moore3,john-sheldon,SW-24H-MFN,0.03135313531353135,0.06277372262773723
9,brian-moore3,emily-woolf,SW-24H-MFN,0.12211221122112212,0.10218978102189781
10,brian-moore3,emily-luger,SW-24H-MFN,0.0429042904290429,0.030656934306569343
1,brian-papa,damien-basile,SW-24H-MFN,0.27682403433476394,0.25499092558983666
2,brian-papa,tony-bacigalupo,SW-24H-MFN,0.1609442060085837,0.14791288566243194
3,brian-papa,mark-burstiner,SW-24H-MFN,0.13304721030042918,0.1851179673321234
4,brian-papa,ana-h,SW-24H-MFN,0.11373390557939914,0.1306715063520871
5,brian-papa,sarah-cooley,SW-24H-MFN,0.14377682403433475,0.12613430127041741
6,brian-papa,whitney6,SW-24H-MFN,0.1223175965665236,0.13157894736842105
7,brian-papa,jason-kende,SW-24H-MFN,0.10944206008583691,0.10072595281306715
8,brian-papa,rosie-siman,SW-24H-MFN,0.1630901287553648,0.1560798548094374
9,brian-papa,noah-coffey,SW-24H-MFN,0.012875536480686695,0.016333938294010888
10,brian-papa,jennifer-escalona,SW-24H-MFN,0.019313304721030045,0.020871143375680582
1,brian-stelter,caroline-mccarthy,SW-24H-MFN,0.2706422018348624,0.26906222611744085
2,brian-stelter,andrea-rosen,SW-24H-MFN,0.1620795107033639,0.13321647677475898
3,brian-stelter,nick-douglas,SW-24H-MFN,0.16666666666666666,0.1481156879929886
4,brian-stelter,alli,SW-24H-MFN,0.1529051987767584,0.13584574934268187
5,brian-stelter,theodora-blanchfield,SW-24H-MFN,0.11467889908256881,0.11744084136722173
6,brian-stelter,yuna-park,SW-24H-MFN,0.13761467889908258,0.11481156879929887
7,brian-stelter,lindsay-kaplan,SW-24H-MFN,0.12079510703363915,0.12094653812445223
8,brian-stelter,dens,SW-24H-MFN,0.16666666666666666,0.15425065731814197
9,brian-stelter,ryan-lawler,SW-24H-MFN,0.13608562691131498,0.10867659947414549
10,brian-stelter,soup-soup,SW-24H-MFN,0.09021406727828746,0.07274320771253287
1,brynn-evans,chris-messina7,SW-24H-MFN,0.6022012578616353,0.5733452593917711
2,brynn-evans,maya-baratz,SW-24H-MFN,0.14622641509433962,0.1449016100178891
3,brynn-evans,matt-galligan,SW-24H-MFN,0.08490566037735849,0.1037567084078712
4,brynn-evans,andrew-mager,SW-24H-MFN,0.15566037735849056,0.15295169946332737
5,brynn-evans,seth-blank,SW-24H-MFN,0.09905660377358491,0.11001788908765653
6,brynn-evans,matthew-rothenberg,SW-24H-MFN,0.01729559748427673,0.02146690518783542
7,brynn-evans,sarah-wulfeck,SW-24H-MFN,0.05660377358490566,0.06529516994633273
8,brynn-evans,mike-fabio,SW-24H-MFN,0.040880503144654086,0.04203935599284436
9,brynn-evans,chris-hutchins,SW-24H-MFN,0.0660377358490566,0.05992844364937388
10,brynn-evans,lauren-bugeja,SW-24H-MFN,0.0110062893081761,0.011627906976744186
1,carla-blumenthal,manisha-m,SW-24H-MFN,0.1976401179941003,0.22948328267477203
2,carla-blumenthal,alexis-dorenter,SW-24H-MFN,0.24188790560471976,0.2887537993920973
3,carla-blumenthal,giancarlo-pitocco,SW-24H-MFN,0.20943952802359883,0.14893617021276595
4,carla-blumenthal,laura-macleod,SW-24H-MFN,0.18584070796460178,0.1580547112462006
5,carla-blumenthal,david-trahan,SW-24H-MFN,0.12979351032448377,0.20516717325227962
6,carla-blumenthal,jessica01,SW-24H-MFN,0.12094395280235988,0.10486322188449848
7,carla-blumenthal,matt-mcgee8,SW-24H-MFN,0.058997050147492625,0.1580547112462006
8,carla-blumenthal,matt-britton,SW-24H-MFN,0.10029498525073746,0.0851063829787234
9,carla-blumenthal,chris-ayres,SW-24H-MFN,0.1504424778761062,0.1337386018237082
10,carla-blumenthal,vishal-sapra,SW-24H-MFN,0.168141592920354,0.1778115501519757
1,caroline-mccarthy,maya-baratz,SW-24H-MFN,0.18223028105167724,0.12146081247435371
2,caroline-mccarthy,brian-stelter,SW-24H-MFN,0.16047144152311876,0.12597455888387363
3,caroline-mccarthy,damien-basile,SW-24H-MFN,0.16409791477787852,0.12966762412802627
4,caroline-mccarthy,andrew-mager,SW-24H-MFN,0.1042611060743427,0.09232663110381617
5,caroline-mccarthy,dens,SW-24H-MFN,0.1631912964641886,0.12310217480508823
6,caroline-mccarthy,alli,SW-24H-MFN,0.14596554850407978,0.12105047189167009
7,caroline-mccarthy,rick-webb,SW-24H-MFN,0.1314596554850408,0.11407468198604842
8,caroline-mccarthy,meghan-keane,SW-24H-MFN,0.1242067089755213,0.09109560935576529
9,caroline-mccarthy,ed-palumbo,SW-24H-MFN,0.021758839528558477,0.01764464505539598
10,caroline-mccarthy,nick-douglas,SW-24H-MFN,0.12783318223028106,0.09766105867870332
1,carolyn-weiss,anne-taillandier,SW-24H-MFN,0.04220183486238532,0.060408163265306125
2,carolyn-weiss,dawn-winchester,SW-24H-MFN,0.047706422018348627,0.052244897959183675
3,carolyn-weiss,j-allen,SW-24H-MFN,0.08623853211009175,0.07265306122448979
4,carolyn-weiss,brandt-flomer,SW-24H-MFN,0.09724770642201835,0.09224489795918367
5,carolyn-weiss,chapin-clark,SW-24H-MFN,0.029357798165137616,0.044897959183673466
6,carolyn-weiss,jim-hord,SW-24H-MFN,0.01651376146788991,0.04081632653061224
7,carolyn-weiss,fletcher-durant,SW-24H-MFN,0.08256880733944955,0.09959183673469388
8,carolyn-weiss,peter-jacobson,SW-24H-MFN,0.022018348623853212,0.045714285714285714
9,carolyn-weiss,kyle-dean-reinford,SW-24H-MFN,0.11559633027522936,0.07510204081632653
10,carolyn-weiss,sam-kite,SW-24H-MFN,0.047706422018348627,0.05877551020408163
1,cassel-kroll,erin27,SW-24H-MFN,0.049586776859504134,0.07654600301659126
2,cassel-kroll,damien-basile,SW-24H-MFN,0.20798898071625344,0.1048265460030166
3,cassel-kroll,iamkhayyam,SW-24H-MFN,0.128099173553719,0.08144796380090498
4,cassel-kroll,mark-g,SW-24H-MFN,0.11983471074380166,0.06598793363499246
5,cassel-kroll,chris-oleary,SW-24H-MFN,0.11432506887052342,0.06787330316742081
6,cassel-kroll,jenn-bee,SW-24H-MFN,0.1349862258953168,0.06598793363499246
7,cassel-kroll,devin-brown,SW-24H-MFN,0.14325068870523416,0.06259426847662142
8,cassel-kroll,twanna-hines,SW-24H-MFN,0.11294765840220386,0.05090497737556561
9,cassel-kroll,darold-cuba,SW-24H-MFN,0.0674931129476584,0.03129713423831071
10,cassel-kroll,kyle-cameron-studstill,SW-24H-MFN,0.12121212121212122,0.05128205128205128
1,celsius,tetsuya-sato,SW-24H-MFN,0.15384615384615385,0.33691275167785234
2,celsius,foo-koya,SW-24H-MFN,0.3076923076923077,0.2389261744966443
3,celsius,kazu-skywalker,SW-24H-MFN,0.09615384615384616,0.20939597315436242
4,celsius,rarirureroppa,SW-24H-MFN,0.057692307692307696,0.13020134228187918
5,celsius,tomo-himajin,SW-24H-MFN,0.36538461538461536,0.16644295302013423
6,celsius,takino473,SW-24H-MFN,0.5,0.17181208053691274
7,celsius,masashi-yamada,SW-24H-MFN,0.11538461538461539,0.20536912751677852
8,celsius,kazuya-takeshima,SW-24H-MFN,0.19230769230769232,0.1959731543624161
9,celsius,uzu,SW-24H-MFN,0.057692307692307696,0.17181208053691274
10,celsius,tsubasa-a,SW-24H-MFN,0.2692307692307692,0.1395973154362416
1,chet-gulland,hashem-bajwa,SW-24H-MFN,0.2619647355163728,0.20877944325481798
2,chet-gulland,vaughn-allen,SW-24H-MFN,0.19143576826196473,0.2398286937901499
3,chet-gulland,stan-chin,SW-24H-MFN,0.25692695214105793,0.1948608137044968
4,chet-gulland,harry-roman,SW-24H-MFN,0.1561712846347607,0.15631691648822268
5,chet-gulland,alli,SW-24H-MFN,0.2367758186397985,0.1766595289079229
6,chet-gulland,meghan-keane,SW-24H-MFN,0.23929471032745592,0.15310492505353318
7,chet-gulland,indira-vaidy,SW-24H-MFN,0.2594458438287154,0.18950749464668093
8,chet-gulland,seth-weisfeld,SW-24H-MFN,0.14357682619647355,0.08137044967880086
9,chet-gulland,michael-karnjanaprakorn,SW-24H-MFN,0.2594458438287154,0.17880085653104924
10,chet-gulland,micah-craig,SW-24H-MFN,0.11083123425692695,0.0974304068522484
1,chris-ayres,matt-mcgee8,SW-24H-MFN,0.058823529411764705,0.09476661951909476
2,chris-ayres,erica-boynton,SW-24H-MFN,0.13622291021671826,0.09618104667609619
3,chris-ayres,kate-goldsmith,SW-24H-MFN,0.14241486068111456,0.12164073550212164
4,chris-ayres,sara-blask,SW-24H-MFN,0.04024767801857585,0.09618104667609619
5,chris-ayres,david-trahan,SW-24H-MFN,0.14860681114551083,0.12164073550212164
6,chris-ayres,alexis-dorenter,SW-24H-MFN,0.1826625386996904,0.12305516265912306
7,chris-ayres,laura-macleod,SW-24H-MFN,0.17337461300309598,0.15134370579915135
8,chris-ayres,carla-blumenthal,SW-24H-MFN,0.15789473684210525,0.12446958981612447
9,chris-ayres,giancarlo-pitocco,SW-24H-MFN,0.16718266253869968,0.10891089108910891
10,chris-ayres,jessica01,SW-24H-MFN,0.13312693498452013,0.0891089108910891
1,chris-mccann8,amy-cagle,SW-24H-MFN,0.12825278810408922,0.18687872763419483
2,chris-mccann8,robert-scoble,SW-24H-MFN,0.08364312267657993,0.0805168986083499
3,chris-mccann8,sarah-wulfeck,SW-24H-MFN,0.07063197026022305,0.06063618290258449
4,chris-mccann8,isaac-hall,SW-24H-MFN,0.07434944237918216,0.05268389662027833
5,chris-mccann8,chris-hutchins,SW-24H-MFN,0.06319702602230483,0.05069582504970179
6,chris-mccann8,ross-hoffman,SW-24H-MFN,0.05390334572490706,0.05467196819085487
7,chris-mccann8,andrew-pile,SW-24H-MFN,0.026022304832713755,0.02186878727634195
8,chris-mccann8,zak-j,SW-24H-MFN,0.03345724907063197,0.02385685884691849
9,chris-mccann8,beau-lebens,SW-24H-MFN,0.06319702602230483,0.05765407554671968
10,chris-mccann8,morgan-missentzis,SW-24H-MFN,0.040892193308550186,0.0437375745526839
1,chris-messina7,brynn-evans,SW-24H-MFN,0.5856269113149847,0.5306291390728477
2,chris-messina7,matt-galligan,SW-24H-MFN,0.10091743119266056,0.11506622516556292
3,chris-messina7,maya-baratz,SW-24H-MFN,0.12385321100917432,0.12417218543046357
4,chris-messina7,seth-blank,SW-24H-MFN,0.09174311926605505,0.0935430463576159
5,chris-messina7,sarah-wulfeck,SW-24H-MFN,0.05198776758409786,0.062086092715231786
6,chris-messina7,chris-hutchins,SW-24H-MFN,0.06574923547400612,0.06291390728476821
7,chris-messina7,robert-scoble,SW-24H-MFN,0.0764525993883792,0.0728476821192053
8,chris-messina7,matthew-rothenberg,SW-24H-MFN,0.013761467889908258,0.024834437086092714
9,chris-messina7,tara-hunt,SW-24H-MFN,0.0672782874617737,0.062086092715231786
10,chris-messina7,beau-lebens,SW-24H-MFN,0.06269113149847094,0.05132450331125828
1,chris-oleary,jessica-sberlati,SW-24H-MFN,0.04037558685446009,0.09597197898423818
2,chris-oleary,brian-van-nieuwenhoven,SW-24H-MFN,0.12394366197183099,0.08441330998248686
3,chris-oleary,brian-stelter,SW-24H-MFN,0.10140845070422536,0.05569176882661996
4,chris-oleary,caroline-mccarthy,SW-24H-MFN,0.12206572769953052,0.08021015761821366
5,chris-oleary,albert-ocampo,SW-24H-MFN,0.046948356807511735,0.0563922942206655
6,chris-oleary,dylan-armajani,SW-24H-MFN,0.07230046948356808,0.05814360770577934
7,chris-oleary,erin27,SW-24H-MFN,0.05727699530516432,0.043782837127845885
8,chris-oleary,matt-ganzak,SW-24H-MFN,0.03474178403755868,0.03222416812609457
9,chris-oleary,zach-kubin,SW-24H-MFN,0.05727699530516432,0.051138353765323996
10,chris-oleary,katie-koch,SW-24H-MFN,0.046948356807511735,0.021015761821366025
1,christian-hughes,jules-keeley,SW-24H-MFN,0.2673913043478261,0.2661219725707616
2,christian-hughes,declan-kennedy,SW-24H-MFN,0.07391304347826087,0.06156988619784068
3,christian-hughes,darragh-doyle,SW-24H-MFN,0.125,0.07470090458126641
4,christian-hughes,anthony-mc-guinness,SW-24H-MFN,0.12608695652173912,0.07295010213014298
5,christian-hughes,stephanie-francis,SW-24H-MFN,0.12717391304347825,0.0665304931426904
6,christian-hughes,stephen-oleary,SW-24H-MFN,0.07282608695652174,0.03005544207761891
7,christian-hughes,jorg-pacher,SW-24H-MFN,0.07391304347826087,0.047271666180332655
8,christian-hughes,keith-noone,SW-24H-MFN,0.08260869565217391,0.03910125474175664
9,christian-hughes,martin-kelly,SW-24H-MFN,0.03369565217391304,0.02305223227312518
10,christian-hughes,thomas-fanning,SW-24H-MFN,0.035869565217391305,0.011963816749343449
1,christine-ngo,joanne-wan,SW-24H-MFN,0.09414758269720101,0.14887640449438203
2,christine-ngo,brendan-gahan,SW-24H-MFN,0.11195928753180662,0.09831460674157304
3,christine-ngo,sarah-potemkin,SW-24H-MFN,0.05343511450381679,0.0800561797752809
4,christine-ngo,morgan-missentzis,SW-24H-MFN,0.10687022900763359,0.09410112359550561
5,christine-ngo,lauren-hannah,SW-24H-MFN,0.12468193384223919,0.12640449438202248
6,christine-ngo,ben-parr,SW-24H-MFN,0.14249363867684478,0.13904494382022473
7,christine-ngo,jesse-thomas,SW-24H-MFN,0.04580152671755725,0.03651685393258427
8,christine-ngo,joel-franusic,SW-24H-MFN,0.05343511450381679,0.05898876404494382
9,christine-ngo,ross-hoffman,SW-24H-MFN,0.07124681933842239,0.0800561797752809
10,christine-ngo,jessica-bognar,SW-24H-MFN,0.06870229007633588,0.06179775280898876
1,chuck-masucci,andrew-hess,SW-24H-MFN,0.2,0.1855123674911661
2,chuck-masucci,aaron-rutledge,SW-24H-MFN,0.18484848484848485,0.22084805653710246
3,chuck-masucci,jason-sack,SW-24H-MFN,0.2878787878787879,0.27385159010600707
4,chuck-masucci,thais-lima,SW-24H-MFN,0.22121212121212122,0.2067137809187279
5,chuck-masucci,matthew-lucero,SW-24H-MFN,0.23333333333333334,0.2420494699646643
6,chuck-masucci,richard-whitesell,SW-24H-MFN,0.15454545454545454,0.1166077738515901
7,chuck-masucci,hanna-kim,SW-24H-MFN,0.12727272727272726,0.10600706713780919
8,chuck-masucci,lindsay-wenner,SW-24H-MFN,0.11515151515151516,0.10247349823321555
9,chuck-masucci,gardenia,SW-24H-MFN,0.09090909090909091,0.10600706713780919
10,chuck-masucci,beep-iams,SW-24H-MFN,0.10303030303030303,0.11484098939929328
1,chuck-reynolds,zach-brock,SW-24H-MFN,0.038922155688622756,0.019789473684210527
2,chuck-reynolds,chris-hutchins,SW-24H-MFN,0.04491017964071856,0.02231578947368421
3,chuck-reynolds,grtaylor2,SW-24H-MFN,0.059880239520958084,0.03747368421052632
4,chuck-reynolds,jeff-slobotski,SW-24H-MFN,0.01347305389221557,0.008421052631578947
5,chuck-reynolds,saul-colt,SW-24H-MFN,0.03143712574850299,0.018526315789473686
6,chuck-reynolds,jennifer-escalona,SW-24H-MFN,0.019461077844311378,0.010947368421052631
7,chuck-reynolds,khoa-le,SW-24H-MFN,0.02245508982035928,0.010526315789473684
8,chuck-reynolds,hung-truong,SW-24H-MFN,0.019461077844311378,0.01136842105263158
9,chuck-reynolds,andrew-pile,SW-24H-MFN,0.02694610778443114,0.013052631578947368
10,chuck-reynolds,sarah-wulfeck,SW-24H-MFN,0.03143712574850299,0.015578947368421053
1,conner-mccall,erik-hess,SW-24H-MFN,0.26700251889168763,0.2417695473251029
2,conner-mccall,marcos-lopez-carlson,SW-24H-MFN,0.22418136020151133,0.2366255144032922
3,conner-mccall,eric-petersen,SW-24H-MFN,0.40302267002518893,0.3096707818930041
4,conner-mccall,jared-may,SW-24H-MFN,0.2367758186397985,0.20987654320987653
5,conner-mccall,aaron-landry,SW-24H-MFN,0.32997481108312343,0.24897119341563786
6,conner-mccall,todd-odowd,SW-24H-MFN,0.20654911838790932,0.14300411522633744
7,conner-mccall,chase-turner,SW-24H-MFN,0.19899244332493704,0.16769547325102882
8,conner-mccall,m-k,SW-24H-MFN,0.20151133501259447,0.14609053497942387
