,userid_x,ego_info,LZ_entropy,Pi,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
219,adi-raval,7.357552004618084,5.180251994993546,0.50511586060199,9.71578111358797,5.235687207397064,-0.16842934277091154,0.4985614483614978
220,adi-rosenthal,6.475733430966398,4.491350979841205,0.5488960385011428,,4.491350979841205,,0.5488960385011428
221,adi-sheleg,6.6293566200796095,4.947594266390277,0.4799102452709981,,4.947594266390277,,0.4799102452709981
222,adiel-cloud,8.388017285345136,5.796987192733128,0.4898138401507753,8.871217411331868,5.6917204655617155,0.10958946072210078,0.5010403499708761
223,adisorn,5.754887502163468,4.669170987073182,0.42165798237635416,,4.669170987073182,,0.42165798237635405
224,adithep-buttarat,6.426264754702098,3.4010739980432003,0.6942652380283071,,3.4010739980431994,,0.6942652380283072
225,aditi-nagaraj,3.584962500721156,3.0023460010384646,0.510053610390839,,3.0023460010384646,,0.510053610390839
226,aditya-anupkumar,8.199672344836364,4.551230989633321,0.6393511576035258,6.7417712157515,4.547618747069605,0.4244108342137418,0.639684658661656
227,aditya-bharadwaj,7.451211111832329,5.087531883072632,0.5136230060933726,,5.087531883072632,,0.5136230060933726
228,aditya-mishra,7.285402218862249,4.374092916987538,0.6113660039905178,,4.374092916987538,,0.6113660039905178
229,aditya-vempaty,8.139551352398794,4.774662225347675,0.6070873390826831,8.20753797790191,4.562085555658345,0.23415746987512104,0.6275633111026029
230,adland-suit,7.3750394313469245,4.4395065974945025,0.5981742146189737,9.004688323849605,4.408252977438738,-0.05456575128219445,0.6015663542214407
231,admonkey,7.321928094887363,3.8475669433370863,0.6842965770191326,9.911650483846616,3.843104481364442,-0.07770326425797015,0.6847233985984233
232,adnan,8.988684686772165,4.99970239722078,0.6259346193520972,9.787222747117905,4.990032142579342,0.15196686325106715,0.6267710392794851
233,adonis-pointer,8.016808287686555,6.215770993599262,0.3940744902783605,,6.215770993599262,,0.3940744902783605
234,adora-cheung,7.584962500721156,5.91639369357049,0.40190292659996296,8.884121990918539,6.00106648809074,-0.08806493880883759,0.3908490069464506
235,adri-munier,7.03342300153745,4.195216006940768,0.6164934666412271,8.861417129740211,4.274716147875203,-0.06200938941371655,0.6077503294914757
236,adrian-b,4.807354922057604,3.235156263197104,0.6204302231731119,,3.235156263197104,,0.6204302231731119
237,adrian-b5,6.475733430966398,4.6172520597348985,0.5170631009471021,,4.6172520597348985,,0.5170631009471021
238,adrian-banica,9.113742166049189,4.516311286380051,0.6726840150839644,8.88196057439367,4.444024101652924,0.2697597970738505,0.6786729343515355
239,adrian-dumay,6.523561956057013,3.4998172771293934,0.7014888440463317,,3.4998172771293934,,0.7014888440463317
240,adrian-farouk,8.154818109052105,4.403282908444797,0.6520534264401969,,4.403282908444797,,0.6520534264401969
241,adrian-furby,5.087462841250339,3.4978403095213952,0.6052590149201761,,3.4978403095213952,,0.6052590149201761
242,adrian-grabicki,7.392317422778761,5.9055478783557325,0.3797809863847837,9.435093461478253,6.544536542470574,-0.19644746412127434,0.288211390738499
243,adrian-kyburz,6.94251450533924,3.8681495618442,0.6707389397861276,,3.868149561844199,,0.6707389397861278
244,adrian-makohon,7.05528243550119,3.694297536812461,0.676940213308812,,3.694297536812461,,0.676940213308812
245,adrian-molina7,6.894817763307944,4.511709846485862,0.5791765346711073,8.960153248569114,4.686624687888572,-0.08162588796101998,0.5592775719150778
246,adrian-mont,4.954196310386875,3.9379506757383775,0.4576119384474912,,3.9379506757383775,,0.4576119384474912
247,adrian-moreno,7.6293566200796095,5.1135810632706376,0.5370840763491134,,5.113581063270637,,0.5370840763491135
248,adrian-pratt,6.845490050944375,4.8537145866643066,0.5174928233984297,,4.8537145866643066,,0.5174928233984297
249,adrian-salgado,7.247927513443585,4.491087663834894,0.6017813692907386,,4.491087663834894,,0.6017813692907386
250,adrian-umpf,7.483815777264256,5.6682634368934774,0.42889147590729976,,5.6682634368934774,,0.42889147590729976
251,adrianna-tan,8.022367813028454,6.3316246352345456,0.3744181261538443,,6.3316246352345456,,0.37441812615384457
252,adriano-gasparri,3.9068905956085187,1.4786273793929587,0.8778513671370254,,1.4786273793929583,,0.8778513671370254
253,adrien-joly,5.672425341971495,4.522309438302023,0.4323900696686816,,4.522309438302023,,0.4323900696686817
254,adrienne-jandler,7.169925001442312,4.5059195048529705,0.5937823528531296,7.736245945667883,4.498979038681057,0.19105198850830024,0.5945332081126009
255,adrienne-michetti,7.721099188707185,5.017586166178015,0.5500690854025105,7.908928354082835,5.013077049895331,0.1955749459751175,0.5505572553268583
256,adventist-healthcare,2.584962500721156,1.8380334106484983,0.7304963700827247,,1.8380334106484983,,0.7304963700827246
257,advicetv,6.965784284662087,4.517965470452999,0.6014048232126693,,4.517965470452999,,0.6014048232126693
258,ady-coles,6.6293566200796095,3.544806187488408,0.6823990029478617,,3.544806187488408,,0.6823990029478617
259,aemgtz,5.754887502163468,3.8159885836546517,0.6101049586728321,,3.815988583654652,,0.6101049586728321
260,afaview,8.103287808412022,4.670785465573677,0.6351794683107471,6.7372389053520845,4.2906908904307,0.4368490624445385,0.6693723500855914
261,agatha-kim,8.224001674198105,4.550753474415592,0.6316877013822831,,4.550753474415592,,0.6316877013822831
262,age-conte,7.614709844115208,5.610904293114134,0.4547672469612977,,5.610904293114134,,0.4547672469612977
263,agnes-fekete,5.807354922057604,4.872142657744701,0.3829430432674885,,4.872142657744701,,0.3829430432674887
264,agu-nda,4.754887502163468,2.6552692023095275,0.7396826333497579,10.743419033295686,2.8949332541680453,-0.4855316045002943,0.7112351627557227
265,agustin-casado,5.857980995127572,3.399051304766574,0.6689227801557819,,3.399051304766574,,0.6689227801557819
266,ahmed,7.044394119358453,5.046951444005439,0.4877288695160561,,5.046951444005439,,0.4877288695160561
267,ahmed-bouchfaa,6.857980995127572,3.641017445392748,0.6711945833672527,,3.641017445392748,,0.6711945833672527
268,ahmed-el-helw,7.658211482751795,3.7155086809442968,0.7183310752976594,9.950581300903014,3.706836661033824,0.04561734028133228,0.7190852118070723
269,ahmed-hashim,8.471675214392045,5.610064701932123,0.5226146154296158,7.964314335863384,5.370826029239735,0.26132774118659274,0.5468760392604858
270,ahuvah-berger,6.894817763307944,5.177534606236077,0.4741737667684041,,5.177534606236076,,0.4741737667684042
271,aidan-cornelius-bell,7.800899899920305,4.509853056534453,0.6196500274030172,,4.509853056534453,,0.6196500274030172
272,aidan-nulman,6.714245517666122,4.550977500432693,0.5310079907464516,7.729952479258274,4.858495846340577,-0.02122040377486664,0.4907583583867733
273,aidan-simpson,5.426264754702098,4.35734182321077,0.4451029427249133,,4.357341823210769,,0.4451029427249135
274,aiden-bordner,7.383704292474052,4.9156146810036905,0.5390293083204899,8.760945181029962,5.125066779527935,-0.03821359100233406,0.5148416049176336
275,aimee-mitchell,7.330916878114617,4.883763797302977,0.5420468337934887,8.883026801594402,4.8713147664925165,-0.057018666876235614,0.543471336668265
276,airam-f,7.303780748177103,3.966342849151744,0.6708677210308966,,3.966342849151744,,0.6708677210308966
277,airton-medeiros,6.0,4.160918405613382,0.5559966236127055,,4.160918405613382,,0.5559966236127055
278,aisea-laungaue,7.409390936137702,3.0279221138536476,0.7535380665928854,8.09346202940866,3.022827517944575,0.17712369775056985,0.7540172879849367
279,aishwarya-iyer,3.700439718141092,3.553531260587097,0.2652197926607629,,3.553531260587097,,0.26521979266076273
280,aj-dyka,7.546894459887636,4.5152775564941345,0.6190250506768173,,4.5152775564941345,,0.6190250506768173
281,aj-freire-nerd-pai,6.94251450533924,4.824646484963994,0.5259118483118899,,4.824646484963994,,0.5259118483118899
282,aj-lawang,6.845490050944375,4.213781138430389,0.6014881445868392,,4.213781138430389,,0.6014881445868392
283,aj-wilson,7.9886846867721655,4.144915007582411,0.6722660939528675,9.789563986701015,4.141051054340505,0.02393701273390783,0.6726205751373444
284,aj3,7.507794640198696,6.181822269098233,0.3350292658836861,9.464194174796189,6.409948444712907,-0.20862993080244055,0.301547981710691
285,aj5,6.930737337562887,4.262493627180315,0.6146682234037316,7.799210058572534,4.220728531016594,0.16493304938907175,0.6191816479749986
286,aj7,7.584962500721156,5.122766913526637,0.5222748382554412,9.338784968414664,5.134448905186252,-0.0977638262260787,0.5209409375950668
287,ajua-kouadio,8.144658242831882,6.376155340398897,0.3842493431265097,7.9901828203703325,6.06646150924108,0.16489038769399714,0.4218902006126855
288,ak3,8.519636252843213,5.286418173465804,0.5668093789852223,8.34274761634061,5.236531987579333,0.23941281916556245,0.5716400918701997
289,akamatsu-yuki,6.129283016944966,3.3799179930937786,0.7092311946884103,5.2583746658912585,3.2316143432546824,0.5067175669826682,0.7241032893335585
290,akash-shah8,6.768184324776926,5.631707379836974,0.3481785158527642,8.848947017415949,6.406340202608361,-0.2274395486177199,0.21575083102437215
291,aki-sato,6.108524456778169,3.4935997639049132,0.7107133301591735,5.605578302050994,3.3852939919408,0.4925822806268613,0.7211169927239416
292,akifumi-yamashita,6.894817763307944,3.3125029515457687,0.7400832880652081,4.8955827569060775,3.0054355353540156,0.5902199232441662,0.7675507821980827
293,akifusa-kanda,4.954196310386875,3.4314954256157737,0.6356069267509622,,3.4314954256157733,,0.6356069267509623
294,akihiro-y,6.129283016944966,3.153049786134128,0.7302274584808931,5.903912267456211,3.0348045593571467,0.42591722527801656,0.7419932147885671
295,akili-lee,8.08214904135387,5.4145111382476765,0.5249703363624629,8.46275886325566,5.298449759631243,0.15723649744291027,0.5372174989654928
296,akira-iizuka,4.0,3.8603815722919883,0.2289477092923424,,3.860381572291987,,0.2289477092923428
297,akira-puku,6.6293566200796095,3.9628229023273143,0.6371690330258285,5.6624969999555095,3.8208297785627985,0.4380966127315292,0.6526394422778075
298,akira-sawada,4.169925001442312,2.574306138904535,0.6917057316498856,,2.574306138904535,,0.6917057316498856
299,akira6,5.459431618637297,3.975040981017406,0.5441798710035153,,3.975040981017406,,0.5441798710035153
300,akirabong-s,6.539158811108031,3.801978651504701,0.6671593241664115,,3.801978651504701,,0.6671593241664115
301,akndsch,4.700439718141092,2.8067586285794657,0.7116272783307374,7.6315221404640745,2.820237245841162,-0.13171627682602433,0.7099477439372908
302,akos-toth-mate,5.754887502163468,4.4292374598498165,0.482587424814094,,4.4292374598498165,,0.4825874248140941
303,akshay-dodeja,8.523561956057012,6.283805011430426,0.4323102052994017,7.724437391330384,5.813391954799068,0.2609184862393397,0.4840673650119103
304,al-mar,5.930737337562887,3.116386117012958,0.7457220544245781,,3.1163861170129565,,0.7457220544245782
305,al-prater,5.087462841250339,3.4987870092529056,0.6011696306899288,,3.4987870092529048,,0.6011696306899289
306,al-pritchard,5.807354922057604,5.077116807963168,0.3190428183947108,7.764281421962958,5.268526458035383,-0.23359713143165545,0.2800017044690615
307,al-shaw,6.870364719583405,4.564821356709536,0.5404901767466903,7.554584907532767,4.82328445719111,0.0786585696134974,0.5078051596187837
308,alaa-mendili,8.375039431346925,6.013351015147915,0.4648645476839656,7.778801277386211,5.777159580066309,0.2581517282596049,0.4904101484639079
309,alain-dominguez-lucas,6.442943495848728,3.7886191301875085,0.6667963218881114,9.234768200030436,3.788396729737725,-0.08692227957294618,0.6668194509524332
310,alain-veuve,6.768184324776926,3.7221601550869297,0.6698980294400516,9.516886527597004,3.7202809456358743,-0.13687550120924166,0.6700953114335068
311,alaina-vehec,7.129283016944966,4.0233202175479565,0.6613126429779094,10.098627071638104,4.026101391686007,-0.12355947556244785,0.6610377358726386
312,alan-baker,6.918863237274595,5.495520000522498,0.4031260136626622,8.76035980364288,5.5940888297756235,-0.16566647988626168,0.3889814270725679
313,alan-bates,7.011227255423254,3.468733512730428,0.7043964543958283,8.263822977056861,3.45953706114435,0.11735468331852116,0.7053135872804251
314,alan-brutenic,8.098032082960527,4.9050584806227375,0.6025005204823769,,4.9050584806227375,,0.6025005204823769
315,alan-chapell,7.562242424221073,5.7115488931363325,0.4265341808112681,7.8458257629928445,5.7786963107527765,0.1081806581699723,0.4179152221456507
316,alan-cordova,9.768184324776927,6.363275088225241,0.5015485369384609,7.111926457755139,5.471583896311816,0.430678384164363,0.5825836821042937
317,alan-de-keyrel,6.339850002884624,4.287368240408019,0.5657981087006874,9.687725042068859,4.310903737714948,-0.2781515949896421,0.5628462723341441
318,alan-derossett,6.169925001442312,4.009287681815307,0.5972062204113746,,4.009287681815307,,0.5972062204113746
319,alan-dix,7.523561956057013,4.910628485600633,0.5683074676025907,9.213274255438744,4.911816093487715,-0.01844790814905054,0.5681822771825216
320,alan-garcia7,4.700439718141092,4.585070091371917,0.1589615056343599,8.600280543046662,8.242180604950889,-0.5263372653864992,-0.4792098544224277
321,alan-ho,7.383704292474052,5.319496168134634,0.4763989907061421,,5.319496168134634,,0.4763989907061421
322,alan-jang,4.392317422778761,2.2737888766481995,0.7893154469305751,,2.273788876648199,,0.7893154469305752
323,alan-jones,7.491853096329675,6.768227136995398,0.2197077160367636,8.840617138749085,6.948240089796751,-0.15923416956296613,0.18831939060261654
324,alan-kim,5.882643049361842,3.869762679922798,0.6037835455516385,,3.8697626799227978,,0.6037835455516386
325,alan-levine,6.599912842187128,5.928309405791664,0.24779145433519756,9.337565163996018,6.420701634761184,-0.3448248423324534,0.144239195630602
326,alan-ray,6.807354922057604,4.736819576162143,0.5526262807790511,,4.736819576162144,,0.5526262807790511
327,alan-s,8.426264754702098,5.467806071701739,0.5436567297738277,9.04405703081754,5.398532104580006,0.1358575379769734,0.5505324886063938
328,alan-slemenson,3.807354922057604,2.3255476022754107,0.7502944021757955,,2.3255476022754102,,0.7502944021757956
329,alan-weinkrantz,8.169925001442312,5.554423706255902,0.5134614411058869,8.990346062223496,5.420122753451516,0.08422196306241153,0.5276273480086539
330,alan-wolk,7.906890595608519,5.529613288595605,0.4999318347110597,8.33998218241276,5.481151271710568,0.14527474819739958,0.5052731728479826
331,alana-cadiz,8.679480099505446,5.205876736702514,0.5905379482482334,8.3877469372881,4.929703861559153,0.269378023811142,0.6157962135522853
332,alana-fisher,6.599912842187128,4.873427479046747,0.4679225157387385,,4.873427479046747,,0.4679225157387385
333,alasdair-monk,5.169925001442312,4.619519061923867,0.3141478141551133,,4.619519061923867,,0.3141478141551133
334,alastair-cotterill,6.321928094887363,5.5151790368729525,0.2993337238891651,10.584826083979562,6.1590922839677535,-0.5254586498423401,0.16740872270079832
335,alastair-green,8.94251450533924,5.646034321464603,0.5376069938807735,6.909536769849218,4.908942859352337,0.4100398619552781,0.6079379983130208
336,alastair-sherriffs,6.066089190457772,2.8660600198063784,0.7509714581518442,,2.8660600198063784,,0.7509714581518442
337,alastair-tse,8.011227255423254,6.760707736817569,0.29974997875349024,8.230880068525853,6.667435293233218,0.0575824675024574,0.3126747632086349
338,albert-alicea,7.614709844115208,4.617015173117783,0.5754470836297357,8.15267219419788,4.842758270816037,0.10348991919552544,0.5501475419775946
339,albert-evangelista,8.228818690495881,4.600783486296133,0.6131011630130098,8.392762757005066,4.596532956006191,0.17969283506692366,0.613523325716124
340,albert-farkas,7.108524456778169,4.5592396333291125,0.5860927533845737,,4.5592396333291125,,0.5860927533845737
341,albert-lee4,8.960001932068081,4.305378772567392,0.6971037338841248,7.6265085925054015,4.172128753734989,0.4111884270445089,0.7077365011313244
342,albert-m8,7.599912842187128,4.798807194052568,0.5734499460987663,,4.798807194052568,,0.5734499460987663
