,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,entropy,ego predictability,ego+alters entropy,alters entropy,ego+alters predictability,alters predictability
joe-harvey,61,50,4,5.4985319608973064,5.024652466546335,0.25508794618403796,7.678627952561378,9.117971898997327,-0.2523396007400894,-0.44242752542598585
paul-de-bruin,66,36,3,4.65075746304389,4.112680534821216,0.2740060335671289,5.910926317856235,7.652083394412146,0.09218163319367631,-0.23293052350166005
william-hook,359,102,6,5.498463759844934,3.3970285085200396,0.5026556862575513,3.539228341012753,8.867473716401744,0.6883314867467833,-0.05600394489711929
jon-jon-mendoza,518,273,0,7.415638629521636,5.83109449815435,0.531592045556422,,,,
scott-shinn,470,181,4,6.245622369972478,4.7843611982632455,0.5243039620511974,4.949680869846037,7.799446919394848,0.553939579826653,0.20308342732836504
mauro-amaral,36,30,25,4.815622570826658,4.5394463427298355,0.017457736885425353,6.807698212079313,7.516725325880031,-0.23322992044045052,-0.33192839974070587
alice-vezzoso,197,106,1,6.025505693038258,4.8436909949448586,0.4447341811528934,4.668895838318852,5.8570400892276435,0.5180594960461922,0.3539484524418905
cory-watilo,2042,412,4,6.71632990811133,4.854779788560535,0.6128771206729249,4.430040973937771,8.34524346083358,0.6794006750985037,0.32360693607153096
artniyet,105,37,3,4.166557623352771,3.4223096085191402,0.3619752125106548,3.056176508017926,4.9418456060432385,0.6790167386323702,0.4080410575765249
timoni-grone,1363,546,44,7.967034529165801,6.143866970214503,0.5923632681749765,4.756788271151121,4.994577469712771,0.6341228029166253,0.6127754737917706
jonathan-mccoy,649,247,8,6.389072673296663,4.6353260393971265,0.5475421169850105,3.616139486800615,5.432076325042534,0.7063402980626294,0.5252686663977444
henry-gwensonic,359,97,6,5.560114945609445,4.232131350197883,0.5026556862575513,4.549325301257568,8.679568746369657,0.5794782282106087,-0.0292410929604378
michael-nebeling,358,159,3,6.027245501534587,4.376377591153608,0.5024194089589437,4.634058997857556,7.246987284144127,0.5697818479927602,0.23892639497302764
jake-rouse,588,278,4,6.973488501254618,5.3452641687389155,0.5407147921471919,5.256818538829918,7.340735943385886,0.5367384882276134,0.29731427581192665
jeroen-van-eck,300,93,3,5.048788348913509,4.007541570046695,0.486885623426644,4.369055832585252,6.258828259418458,0.5876304501989169,0.35283939281983734
lauren-griffin,162,90,3,5.790958707043437,4.853288573335956,0.4220416087464283,6.081584986779268,9.161115223355594,0.28868875836135927,-0.25017600614802954
alex-lawrence-richards,226,136,4,6.6791672368557515,5.471704165652732,0.4594015205358546,5.354154495109788,6.325828600742493,0.4414926579471545,0.30380186968429346
joe-hackman,175,92,3,5.7003936448336585,4.6570069448952065,0.43126925807649424,6.06331653872414,10.038461789148755,0.3044956754799314,-0.3419819083401274
saleh-ghazal,346,133,12,5.969174540151469,4.669410186819691,0.4995099191869873,4.479817560453525,5.0900269315015665,0.5847615383567442,0.5147761077976378
lee-mceachern,1135,362,2,7.069821699504486,4.982059221787346,0.5822527126343473,4.748266938194483,8.242593455826594,0.6260442278812193,0.2707264291569393
didierb,221,125,1,6.298986945902351,5.2473367854436175,0.4570769241794281,5.220362227232925,7.483974401651207,0.45694349970117015,0.09743940400942769
bruno-scartozzoni,245,131,22,6.2038315662284536,5.144117182686852,0.46759177142385905,5.114950544271469,7.1142086375471365,0.48100770448757063,0.19190844176087524
chris-griffiths7,726,242,1,6.0961391118091495,4.5967871324349865,0.5550218284984855,4.511185373707134,8.511868041589564,0.6256286239899671,0.17447170939403786
david-belden,278,119,1,6.080367612099502,4.596874986185611,0.47982923699025487,4.246675924884073,6.390469715235476,0.5965207679193998,0.32443922653686325
tom-haveman,136,87,3,6.2006734373229255,5.182230894677668,0.39964299619049004,4.3677835918478625,4.930584279094644,0.5238777570475074,0.4432678084064589
krishna-a,247,68,1,5.131824845945513,3.918656100202426,0.4684000475426954,4.1759820570914705,7.832356562151014,0.5967096750274081,0.04984539860751474
morgan-mcnally,781,118,13,5.520448909096807,4.199646667313311,0.5597444045190172,4.441493946816881,6.10287737377758,0.636146718685934,0.46855875167876687
mark-fitzpatrick,505,168,4,6.6431142757796575,5.188753417285783,0.5297121205259118,5.029984561958792,7.064489801545757,0.5502768634170496,0.3129372237854103
jimmy-martin,616,360,2,7.978795665090603,6.457398765914094,0.5439616859676389,6.0157523093213365,8.167418145831737,0.4580531775453156,0.1953147783772906
jenn-sheppard,222,133,3,6.433194384846063,5.030117216074778,0.45754798642511474,4.926219299967654,5.864632835625985,0.49585026805262616,0.36891942119017096
chris-brown79,42,29,2,4.2728043273346215,4.194024662161258,0.12967517607211113,4.578903275841544,5.001260769982317,0.3126070891407497,0.20199284125231085
andrew-seles,19,8,2,2.3973349103525243,2.4457764471341856,-0.11115047879605416,3.8085806615546525,5.164718135733,0.29716033323463253,-0.10279462428555375
gabe-weiss,251,106,19,5.394982025718784,4.230142562455907,0.46998845975545406,4.628546451117495,7.733179322979047,0.5437880511330748,0.07944134804250466
jeremy-perry,1124,525,1,8.24116797349862,6.180735314122801,0.5816990486724058,5.630624591506191,6.303780748177103,0.542506738677795,0.47643249694305934
matt-biddulph,558,272,33,6.928825946942063,5.381881281184658,0.5369956210483519,4.404463017138142,4.855609566412064,0.622009540734978,0.575496954863096
fabio-raphael-de-paula,132,81,14,5.956987367385918,4.972513496017732,0.3955941100361813,5.494063705748516,7.4759663891837,0.3519083253899465,-0.06509713831438341
mike-robert,145,62,1,5.2795587820870375,4.266749254312154,0.40810202730293516,3.8927640002660553,5.4857293399196365,0.5930380929748126,0.36718388212576136
marc-pina,780,313,19,6.69292792227353,4.907477174017482,0.5596625264596488,4.454827092348421,7.42836083353304,0.6348008771305894,0.3209091268822889
clement-boutignon,492,154,2,5.8737100212662146,4.313448173163634,0.5277649479568265,4.616588356864865,9.38284765388801,0.5926539300186094,-0.06278351590330725
joshua-gordon,431,153,7,5.582861344395295,3.749418975613718,0.5175861105488685,3.6015771964491416,6.239854281419798,0.6903570419398437,0.3975492493789395
stavros-kontaktsis,486,165,10,5.360837365415358,4.130913215954675,0.5268423663456997,3.6502605424323247,6.9149723517034944,0.6908615478664859,0.32715968410920804
joseph-zuccaro,400,205,5,6.818750851196055,4.996448664609668,0.511617244032322,5.56089415488432,9.249021513047571,0.4718692919183905,-0.08535534592452952
nikola-ranguelov,176,80,4,5.425174340800093,4.052036928642482,0.4319358355948268,4.698615321663183,6.508032139924838,0.5036171946807574,0.23129728300804617
jeroen-van-der-schenk,364,106,40,4.583219095074294,3.749197638053663,0.5038233971436554,3.960066589301441,5.763123657131769,0.6447058993905538,0.43860230757774454
mafer-covarrubias,1,1,3,-0.0,0.0,,7.658211482751795,8.071462362556623,,
chris-messina7,1208,654,50,8.741872721989449,6.844489720589207,0.5857579481663489,3.9552414277030343,4.031009706477376,0.6997567329650579,0.6931308959427616
poundsine,155,79,10,4.757977307606749,3.8491443099573615,0.41658856552886153,4.604494351292812,7.255491823818919,0.5039705898276268,0.02412332848878791
ben-shipley,1047,304,8,5.8797689914084454,4.198062300598145,0.5776144104208578,3.6386480368214618,5.948325031577578,0.7222269174316795,0.5066675782580763
hillary-lannan,4681,779,24,6.967280977698795,4.589382881449152,0.6486249814699605,3.5409567544268326,5.520847981024351,0.7729597829365762,0.6254404916251928
itzik-edri,354,135,12,5.959016568677884,4.713101202404687,0.5014649698843676,4.286953701724362,6.046368668194205,0.6076510378863208,0.4003422195953911
leo-milmanda,15,8,3,2.463458298648303,2.253975343620299,-0.1454261558232964,4.985799053612294,9.043483039416024,-0.11101539354050663,-0.6540821408357657
anej-mehadzic,46,32,20,4.698036554947509,4.234730832977044,0.1689326229146029,4.6908203208517385,5.3238396189598705,0.30809095498999545,0.1341471779952484
oli-watts,52,34,8,4.818241583892491,4.2346123620476686,0.21088757938429387,5.2158979693663134,6.5482173744198455,0.21180450160745795,-0.12318993266348668
will-rose,249,84,5,5.3853431498948146,4.069898318449593,0.46919887934541665,4.291304279476508,8.46597446450407,0.5836665958672241,-0.07478259445560492
axel-neuhaus,917,211,19,5.617151789050338,4.079562999971367,0.569737969289633,3.5347320959488973,4.7466325789896455,0.7267428856965016,0.6152812751683605
greg-wong8,423,306,23,7.982233645371575,6.796444493314436,0.5161039323899256,5.499983936928511,6.028293424786173,0.48392634410604296,0.421379983171964
steve-buttry,409,234,11,7.254403391476424,5.836293464594039,0.5134144943489443,5.9141531180699936,7.019299969298371,0.4318068135302748,0.29092678206434686
tonya-iles,63,34,1,4.347580963768851,3.362219956968703,0.26302803435791033,3.7000984184917125,4.433986715266036,0.5455164138689474,0.4201641531616363
danny-nordlund,236,93,2,5.0965118285421624,3.908201175734023,0.46383218326091175,4.414565711792922,8.651683080849121,0.5649386708329703,-0.11062806674061625
chris-iversen,2269,1104,3,9.238197536998827,6.9585834904381105,0.6178578995740064,5.626244353036509,6.419656656633981,0.5831865959830479,0.5137612367248194
henry-hawkes,861,229,6,5.896263625540109,3.856057683504218,0.5658769112246247,3.276413182097294,3.967766312084647,0.7475196261447371,0.6851633445907549
adam-morris,471,158,10,5.473206901010508,4.2117660730791755,0.5244660645655699,4.240801043548829,5.8576955175875325,0.6293966611764538,0.4519973927691431
deus,1108,371,7,7.336944652183333,5.308397119840124,0.5808809711240547,4.242565046073176,4.985148497460773,0.6708499992225427,0.6028748138674096
richard-grounds,432,174,1,6.615562026960488,5.0971851764617515,0.5177687108677308,5.486522811353031,9.335761999430021,0.48729174866330377,-0.08170630833622623
matt-mccall,276,206,4,7.398310256292382,6.286384129412288,0.4791481913043836,6.740182461737342,8.424944607745955,0.27249829033791717,-0.04776199565708726
ashley-luther,215,132,3,6.706725464913541,5.516097558482562,0.45418321286876856,5.422687713786571,5.977603096174684,0.42669130773886005,0.3483075435266128
liat-azulay,420,165,3,5.829022560881372,4.621190804822944,0.5155380898052246,4.420073036522174,6.469849730889727,0.6037820533083982,0.36604454826949684
anna-habik,39,17,1,3.7784560667297615,3.1712413313173493,0.08612181678458636,4.239728812386765,7.766639677545535,0.37381523372874825,-0.3511104639258004
anderson-thiago,127,68,2,5.657717612150124,4.598771788705001,0.3902499905709938,5.6701971344732796,8.995332335148753,0.31638209356803815,-0.2781074963182428
michael-m,680,171,2,5.774805549446251,4.285589977611277,0.5506895464261198,3.9588299063834906,7.975895236626388,0.6757901367373929,0.2359458311746307
marc-ferguson,838,135,3,5.032038052943505,3.3106817703173546,0.5641936622402894,3.66483580478345,6.082646815401544,0.7117733826218362,0.4763396011329318
dave-ramirez,1035,417,14,6.830984627137852,5.237976038009208,0.57694243087338,4.381528648133446,5.863513244620778,0.6552588360342739,0.514270918970121
stefan-niemeyer,73,43,7,4.804627086568189,4.303401836173727,0.2961252431795464,5.6449895637070515,8.167602944091321,0.20307822703688327,-0.28234194463765583
derek-overbey,944,354,66,6.706012742351964,4.611574413543043,0.5714901541478071,3.998477807704311,5.132947578055358,0.6861752103275184,0.5798621913181478
charlie-lockett,9,3,3,1.3921472236645345,1.5849625007211563,-0.18433116640734493,3.2118627373468165,3.358861181362618,0.10367108027052209,0.0787692673087378
mattias-gunneras,119,83,8,5.9496273270469775,5.064711813787934,0.38095860680035953,5.933643596098564,7.987865487079687,0.25743822588998044,-0.15932080951627153
hillary-evans,448,273,4,7.482844038764738,5.8024926545320685,0.5206132728225114,5.745365753729699,8.08920806529564,0.46049490511661295,0.15065715800942187
dene-schonknecht,988,407,2,7.1748219231467765,5.164995704049218,0.5742087450532349,4.8052277459009005,8.659037021745984,0.6136653683632345,0.20256534010825797
alexandre-macedo,442,178,15,6.273412601732184,4.795373989198782,0.5195632105156732,4.5350439056128256,6.03150500390807,0.5946288026064497,0.42540340183028347
iliask,451,224,12,7.017737461175891,5.538244587866542,0.5211310709099417,5.113374700192531,6.222662661686193,0.5329463193324685,0.4044353380062314
kyle-morgan,606,296,2,7.355980843011847,5.792516477750371,0.5428253533607788,5.2393714394120385,7.33521835657841,0.540714679613928,0.3018226926266826
jourik-migom,393,155,12,5.898455310482799,4.23908072889566,0.5101801094626748,4.024387288813584,5.310462319411805,0.6420728878916205,0.499639248109258
genuine_tatsu,1233,237,2,5.918321976060133,3.9269203117458753,0.5868955399236223,3.9712641048912665,8.947534537701591,0.6991348543629661,0.1985257842894547
beau-lebens,603,265,11,6.79660049313603,5.288999579976972,0.5424795120629773,5.124582737783803,6.4552750247489685,0.5524470024323549,0.4064429455392061
pablo-rodriguez,328,211,3,7.336669023099893,6.024784741790619,0.49486903097067836,5.124867815422114,6.504648642461988,0.506176775125887,0.3309388630250288
sander-van-den-bosch,502,105,2,4.51649664068894,3.294597559680532,0.5292688959279541,3.2617941477430312,5.4945961854516066,0.7301163513236127,0.49885528473390617
raul-portugal,30,23,2,4.389898095464288,3.9785599423852855,-0.025296524533360773,7.693386205342139,10.053247125912426,-0.3883437884716025,-0.696455199711492
starmen-design,8,6,1,2.4056390622295662,2.4000000000000004,-0.18358282150378732,6.078219639722243,8.302088891453,-0.28904938902403293,-0.5495479689561256
jeremy-krall,1067,451,2,7.98024814454512,6.108890460842153,0.5787122652778016,5.868613305055282,8.555955227002118,0.5158734878384033,0.22598832812479736
hernan-palau,29,22,1,4.349191770915039,3.9133735794083226,-0.03253688210051238,5.872515182251276,8.149747119504681,-0.13653163233884283,-0.45519671327339584
barry-kennedy,179,70,4,5.303669308362792,3.9516313396174096,0.43390164320453567,5.117320879066541,9.466453602074326,0.4482045604765745,-0.2681523903285232
shion-guha,828,179,2,5.98233236251845,4.068021896000731,0.5634426210044267,3.4344719790835647,4.452748234889424,0.732134213290868,0.637999404813979
achal,264,95,3,5.434931992593605,3.969570182262863,0.47490767503793274,4.975923169137522,10.389007870165784,0.5054052072922609,-0.30171671727022054
paul-matson,616,216,6,6.098463340035675,4.640927243144764,0.5439616859676389,4.526876801334895,7.6581623991484085,0.6151439097517962,0.26312490527465127
derek-springer,400,185,4,6.668656456915125,5.286762195580871,0.511617244032322,5.706976636291184,9.020314450990332,0.4545352422183022,-0.055186785745172585
sebastien-lopez,2025,321,11,5.934187882065079,4.115079563392263,0.6124759580742527,3.5325687836601625,5.149018641272661,0.7519448792513985,0.6185075296792276
rudy-magana,332,169,8,6.844611274604663,5.462697625161451,0.49593088874816066,5.964815602340998,9.094309942352162,0.40366146797793867,-0.10143961596062939
chiranjeevi-chakka,230,85,3,4.757185382263757,3.6676071376365984,0.46120757248138444,3.605251994321243,4.9082738567936754,0.6582818040446398,0.5014442816865355
massava-masatsugu,16,11,2,3.2806390622295662,2.909090909090909,-0.13686816265534407,4.541094853640468,6.512381766330936,-0.03265384062961889,-0.3189986093133079
tim-kersey,1705,547,8,7.457717416089159,4.745689142019488,0.6040132604890053,4.330236524111696,8.750164363927693,0.6807824265644797,0.2621948586799463
monika-ferencz,332,153,10,6.691662366172217,5.226528366930787,0.49593088874816066,5.363549824833759,7.306739023503114,0.4785520784632726,0.21733137922722656
fabio-mergulhao,714,144,4,5.146110909910323,4.002698467484788,0.5539277628625612,3.317611824061483,4.995855960018706,0.73757250343844,0.5766030065474235
tewfik-zementzali,431,102,1,4.895272022135626,3.6443627917559427,0.5175861105488685,3.375249536055847,6.838781341230783,0.7130294364529005,0.32187444522009157
buksa-miklos,95,55,3,5.070012868686259,4.426498459513759,0.3456075858329396,4.832971422480726,5.298782611149213,0.41177909250359945,0.3313938381365207
juan-eduardo-chapa,100,35,1,3.4444277696317287,2.9397593760065157,0.354138309683049,3.742203928793157,9.236014191900084,0.5833188216149385,-0.356972592580167
