,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,LZ_entropy,LZ_entropy2,LZ_entropy10,LZ_entropy100,Predictability2,Predictability10,Predictability100,CrossEntropy,CrossPredictability2
zachary-mcgeary,389,148,2,5.760275488023474,4.392139958267229,4.392139958267229,4.392139958267229,4.392139958267229,0.6020428391453655,0.6020428391453655,0.6020428391453655,7.211417396496478,0.25707120929514365
john-klausener,412,121,2,4.960066372743837,3.5968223288437047,3.5968223288437047,3.5968223288437047,3.5968223288437047,0.6887877289049272,0.6887877289049272,0.6887877289049272,6.5856161843960574,0.3490237791078399
tofi-stoler,248,82,7,5.452981019501445,4.3450235351893065,4.3450235351893065,4.3450235351893065,4.3450235351893065,0.5769952426565393,0.5769952426565393,0.5769952426565393,3.5694792342981994,0.6664735836893614
ridzuan-ashim,227,100,3,5.890586101241273,4.763073744276241,4.763073744276241,4.763073744276241,4.763073744276241,0.5186708835309364,0.5186708835309364,0.5186708835309364,8.39328176516369,-0.08356029923870327
bill90,94,58,1,5.449246093837475,4.597995164609686,4.597995164609686,4.597995164609686,,0.4486096827391046,0.4486096827391046,,7.728271191372749,-0.1717596191332335
thomas-stenumgard,116,63,4,5.362989377083147,4.323509757797817,4.323509757797817,4.323509757797817,4.323509757797817,0.5144089214813431,0.5144089214813431,0.5144089214813431,7.0503799355093095,-0.02690119648337829
sarah-robinson,158,90,3,5.669521258249487,4.74896032186001,4.74896032186001,4.74896032186001,4.74896032186001,0.4859874036354987,0.4859874036354987,0.4859874036354987,5.692001863363734,0.3474301033400876
geert-veld-in-t,653,183,1,5.535782589714972,4.0357986024784,4.0357986024784,4.0357986024784,4.0357986024784,0.6665449030593384,0.6665449030593384,0.6665449030593384,7.299639838857313,0.31537670376539256
corey-tyhurst,208,104,3,5.729802405805376,4.710857239333374,4.710857239333374,4.710857239333374,4.710857239333374,0.5175470048458164,0.5175470048458164,0.5175470048458164,8.29053603373336,-0.08717350145983117
florian-muff,6,3,3,1.4591479170272448,1.938721875540867,1.938721875540867,,,0.5863928397554474,,,11.425915222285878,-0.8032557541769366
shaun-webster,120,62,3,5.278215128366405,4.250394212682165,4.250394212682165,4.250394212682165,4.250394212682165,0.5282403823622087,0.5282403823622087,0.5282403823622087,9.244007808191146,-0.32089970684002583
tim-laurie,121,84,1,5.986069671649657,5.167792911791519,5.167792911791519,5.167792911791519,5.167792911791519,0.3916292844581116,0.3916292844581116,0.3916292844581116,9.550548475946867,-0.357392200104019
gus-moreira,462,149,11,5.481341288609635,3.8947695782230656,3.8947695782230656,3.8947695782230656,3.8947695782230656,0.6639295276378595,0.6639295276378595,0.6639295276378595,4.764921283366199,0.5727853141380052
karen-connelly,634,224,1,6.668089412902412,5.096275427554736,5.096275427554736,5.096275427554736,5.096275427554736,0.5587543688484811,0.5587543688484811,0.5587543688484811,9.511498841133495,-0.03018483115041873
jerry-brito,353,116,4,4.758441119575411,3.4780257319729064,3.4780257319729064,3.4780257319729064,3.4780257319729064,0.6939027439400193,0.6939027439400193,0.6939027439400193,9.52649824070374,-0.14386333048364
jean-pascal-szelerski,1054,237,4,5.584825822492156,3.794875850062971,3.794875850062971,3.794875850062971,3.794875850062971,0.7087225356896663,0.7087225356896663,0.7087225356896663,7.5781497624121705,0.3370530947167634
moises-pinto,12,4,4,1.5510981710072647,1.87041521776756,1.87041521776756,1.87041521776756,,0.7103243033689698,0.7103243033689698,,3.6615132174778124,0.06899721883296447
will-kneip,30,23,4,4.364735178725506,3.9785599423852855,3.9785599423852855,3.9785599423852855,,0.377932708972186,0.377932708972186,,7.94646781498888,-0.42235811835102777
cristian-ritalin-leon,276,128,16,6.299074184442937,4.973228333490609,4.973228333490609,4.973228333490609,4.973228333490609,0.5096438879433248,0.5096438879433248,0.5096438879433248,6.0809889014707155,0.3665534140862797
kevin-doyle,342,164,8,6.779851392061677,5.3214520519241715,5.3214520519241715,5.3214520519241715,5.3214520519241715,0.4863104370684614,0.4863104370684614,0.4863104370684614,8.30192368464184,0.044463614679110704
candice-dayoan,751,426,6,7.848952785750367,6.331910407972832,6.331910407972832,6.331910407972832,6.331910407972832,0.4406621912820613,0.4406621912820613,0.4406621912820613,6.13609470806853,0.4617895635475196
sean-ellis,908,420,4,7.658782244485634,5.940416795246439,5.940416795246439,5.940416795246439,5.940416795246439,0.49715410568621415,0.49715410568621415,0.49715410568621415,6.793439499126996,0.40782497031954923
andrew-stephenson5,98,40,2,4.41677773744583,3.7255262340418995,3.7255262340418995,3.7255262340418995,,0.5839409416084068,0.5839409416084068,,7.592457037268081,-0.14431144721020234
rogerio-colantuono,712,152,11,5.280364864327049,3.796692291979784,3.796692291979784,3.796692291979784,3.796692291979784,0.6931329206251766,0.6931329206251766,0.6931329206251766,6.021593759607794,0.46966362090757446
melissa-shawyer,123,79,6,6.005454497484101,5.0528360009273765,5.0528360009273765,5.0528360009273765,5.0528360009273765,0.4119963042399525,0.4119963042399525,0.4119963042399525,4.240135740503007,0.5320692360428775
graciepgh,1063,231,1,6.497916301833224,3.990785366716791,3.990785366716791,3.990785366716791,3.990785366716791,0.691666368055938,0.691666368055938,0.691666368055938,5.44247883395317,0.5571361574283776
patrick-charpentier,65,43,2,5.142963821355685,4.4483398618960175,4.4483398618960175,4.4483398618960175,,0.4223665812581446,0.4223665812581446,,9.623887771604178,-0.49399906989763803
nick-boehm,494,159,3,5.995143228961188,4.628788913510817,4.628788913510817,4.628788913510817,4.628788913510817,0.5916193072418974,0.5916193072418974,0.5916193072418974,9.804011645605142,-0.11467250811076696
wade-cawood,52,35,2,4.613337314045308,4.060587196484065,4.060587196484065,4.060587196484065,,0.4596141395188537,0.4596141395188537,,9.448116305409464,-0.5166199840574486
gretchen-wolf,1172,414,1,7.059213337113521,5.350763561747817,5.350763561747817,5.350763561747817,5.350763561747817,0.5717224892558057,0.5717224892558057,0.5717224892558057,8.799237737716565,0.20941180489544978
monica-wright,495,213,22,6.567886050378998,5.098833065487516,5.098833065487516,5.098833065487516,5.098833065487516,0.5413931471470704,0.5413931471470704,0.5413931471470704,5.771263292221422,0.4664371836696177
thomas-clifford,1241,319,43,6.996495177039133,5.257260372449205,5.257260372449205,5.257260372449205,5.257260372449205,0.5837353577804096,0.5837353577804096,0.5837353577804096,7.301518407794321,0.38289399642564564
ana-carolina-amaral,84,50,2,5.296921369584179,4.474622195945131,4.474622195945131,4.474622195945131,,0.45400576312631513,0.45400576312631513,,6.443034527330751,0.0013677672846598896
gloria-ma,32,28,1,4.6875,4.444444444444445,4.444444444444445,4.444444444444445,,0.2738444362782424,0.2738444362782424,,5.6804664195176455,-0.08788963379159616
kaue-righi,403,97,1,4.558896069692587,3.3440252344168466,3.3440252344168466,3.3440252344168466,3.3440252344168466,0.7133653671632388,0.7133653671632388,0.7133653671632388,8.66158917546173,0.0009761009125567873
ryan-cohick,1050,304,5,5.98974081412603,4.221948034127067,4.221948034127067,4.221948034127067,4.221948034127067,0.670403515342004,0.670403515342004,0.670403515342004,8.762711869501876,0.19838747037994064
bobby-g,148,104,3,6.309233437134229,5.471790246733766,5.471790246733766,5.471790246733766,5.471790246733766,0.3722791842117751,0.3722791842117751,0.3722791842117751,7.404332214198654,-0.02850904995738243
jon-mcdonald,1118,320,6,6.5303857939130525,4.5948277599994665,4.5948277599994665,4.5948277599994665,4.5948277599994665,0.6393613248599938,0.6393613248599938,0.6393613248599938,6.143615437093162,0.49199106409473475
sean-murricane,145,75,14,5.773966056219705,4.627052524676292,4.627052524676292,4.627052524676292,4.627052524676292,0.4941157079641556,0.4941157079641556,0.4941157079641556,7.473928304460612,-0.044236445757302754
cynthia-rackin,82,47,2,4.970688902021846,4.20418761595712,4.20418761595712,4.20418761595712,,0.494582315651472,0.494582315651472,,9.587098220983329,-0.44175065265628477
david-berkowitz,1874,919,99,8.879473706928819,6.682174619669831,6.682174619669831,6.682174619669831,6.682174619669831,0.4771771303155153,0.4771771303155153,0.4771771303155153,5.569437395552786,0.57804900922868
john-jonas-liu,757,266,3,6.313153699531134,4.735160996677043,4.735160996677043,4.735160996677043,4.735160996677043,0.6059700442392444,0.6059700442392444,0.6059700442392444,8.145449932378447,0.22942277659703336
nathan-jokers,1209,211,5,4.557546138426309,3.1702111707713674,3.1702111707713674,3.1702111707713674,3.1702111707713674,0.7668780246288307,0.7668780246288307,0.7668780246288307,6.797932914522868,0.432416210622477
mark-shewmaker,173,117,35,6.447109960762849,5.449960522801498,5.449960522801498,5.449960522801498,5.449960522801498,0.3965962723110067,0.3965962723110067,0.3965962723110067,5.954137523624162,0.3200164015861999
dan-kawasaki,150,63,2,4.649344420694738,3.4978154954012326,3.4978154954012326,3.4978154954012326,3.4978154954012326,0.6454260969680371,0.6454260969680371,0.6454260969680371,7.503520756690328,-0.04130302538687649
steven-dodson,601,209,1,6.519928084143724,4.862369789314131,4.862369789314131,4.862369789314131,4.862369789314131,0.579503555334767,0.579503555334767,0.579503555334767,10.203060829355165,-0.12619825205858887
betsy-waller,968,228,1,5.376383383419112,3.485103308051473,3.485103308051473,3.485103308051473,3.485103308051473,0.7329966456555166,0.7329966456555166,0.7329966456555166,9.149747119504681,0.13496859238014827
patrick-fulgado,314,145,3,6.1468837688487135,4.877361264329533,4.877361264329533,4.877361264329533,4.877361264329533,0.5319304870603003,0.5319304870603003,0.5319304870603003,6.74170381679723,0.29184601607612
stuart-mckeown,124,63,2,5.296467616194051,4.145770877346022,4.145770877346022,4.145770877346022,4.145770877346022,0.5460023000678489,0.5460023000678489,0.5460023000678489,7.220595146042972,-0.03934673469741465
gustavo-lima,184,56,2,4.878276074986413,3.813596143015125,3.813596143015125,3.813596143015125,3.813596143015125,0.62005008655425,0.62005008655425,0.62005008655425,6.646845066459571,0.21569222627767654
tj-perez,836,190,1,6.187975450271851,4.4033381630057615,4.4033381630057615,4.4033381630057615,4.4033381630057615,0.6431645991584931,0.6431645991584931,0.6431645991584931,7.4360475391102545,0.32788551333276256
josh-ross,786,310,1,7.287336300467142,5.6928094915476395,5.6928094915476395,5.6928094915476395,5.6928094915476395,0.511963947718334,0.511963947718334,0.511963947718334,8.390041706225388,0.20329240873522353
aleksandrs-borovenskis,419,137,16,6.3974720196461305,4.892530691313711,4.892530691313711,4.892530691313711,4.892530691313711,0.5520610497502823,0.5520610497502823,0.5520610497502823,6.884837387451086,0.31217104854754035
kalani-man,941,700,10,9.129354142661423,7.650408155454776,7.650408155454776,7.650408155454776,7.650408155454776,0.31658279975201603,0.31658279975201603,0.31658279975201603,8.305903212017377,0.2394263924782322
roland-bartok,2467,688,3,7.774268529736679,5.355325200296745,5.355325200296745,5.355325200296745,5.355325200296745,0.6103338517236899,0.6103338517236899,0.6103338517236899,6.370210835694627,0.5232699440812065
dan-harayds,694,204,1,6.066329257291435,4.315231584775569,4.315231584775569,4.315231584775569,4.315231584775569,0.6424009162397255,0.6424009162397255,0.6424009162397255,9.712223600829562,-0.03948281197585947
mj-heeke,1082,364,2,6.586389910297436,4.779142215644441,4.779142215644441,4.779142215644441,4.779142215644441,0.6207969986764319,0.6207969986764319,0.6207969986764319,9.701093898404167,0.07585217043190084
elyse-gibson,209,131,2,6.737223549054341,5.6126761623864265,5.6126761623864265,5.6126761623864265,5.6126761623864265,0.3969799392082046,0.3969799392082046,0.3969799392082046,7.68787398435067,0.019998792708368157
ronald-edwards,107,51,1,4.743183224717699,4.007427597471793,4.007427597471793,4.007427597471793,4.007427597471793,0.5518384526996127,0.5518384526996127,0.5518384526996127,7.7852192212773295,-0.15317333812472564
jean-etienne-durand,674,247,12,6.250754373149534,4.650008533418923,4.650008533418923,4.650008533418923,4.650008533418923,0.6078702481090636,0.6078702481090636,0.6078702481090636,6.150844888246366,0.4509754330468056
grant-allen,74,56,3,5.43891890605255,5.049445594027938,5.049445594027938,5.049445594027938,,0.33244648095750656,0.33244648095750656,,7.77015765736576,-0.22605519630664073
evan-cohen,249,182,19,7.256554078670204,6.232831701525007,6.232831701525007,6.232831701525007,6.232831701525007,0.3316440513877993,0.3316440513877993,0.3316440513877993,6.292904715583911,0.322956471891723
addie-evans,313,141,3,6.210390351797157,4.840999811734906,4.840999811734906,4.840999811734906,4.840999811734906,0.5359628081509479,0.5359628081509479,0.5359628081509479,7.981974750778717,0.08882748199950175
chris-h5,1129,289,2,6.202043793828805,4.6711533297440715,4.6711533297440715,4.6711533297440715,4.6711533297440715,0.6328538053535019,0.6328538053535019,0.6328538053535019,6.567606712387258,0.4501950117624694
camille-van-duyn,220,103,2,5.752081561181899,4.5288336957021835,4.5288336957021835,4.5288336957021835,4.5288336957021835,0.545353847058846,0.545353847058846,0.545353847058846,6.861059155735373,0.21382751231202
anas-safla,95,71,1,5.939159324532067,5.201135689928667,5.201135689928667,5.201135689928667,,0.34883614352482445,0.34883614352482445,,8.531593752634993,-0.27713749789807957
noma-t,419,264,3,7.347838175771809,6.012896039077477,6.012896039077477,6.012896039077477,6.012896039077477,0.42228238647590893,0.42228238647590893,0.42228238647590893,5.900359823337211,0.435848802208051
katie-mccurry,317,145,4,6.609950445381879,5.22568149316308,5.22568149316308,5.22568149316308,5.22568149316308,0.4910859392917087,0.4910859392917087,0.4910859392917087,6.749568825300876,0.29211367540021205
mark-weeden,506,115,5,4.773153065067171,3.3769648950931064,3.3769648950931064,3.3769648950931064,3.3769648950931064,0.7193157811338515,0.7193157811338515,0.7193157811338515,5.246766534205165,0.5268615336983545
seth-goldstein,648,327,28,7.344179698745554,5.85321354145961,5.85321354145961,5.85321354145961,5.85321354145961,0.480129615730396,0.480129615730396,0.480129615730396,5.562133322973937,0.5113844439420535
christopher-slowe,692,451,5,8.367278024225293,6.807886062069461,6.807886062069461,6.807886062069461,6.807886062069461,0.37980883322345543,0.37980883322345543,0.37980883322345543,6.937027725068692,0.3649295568102615
alan-weinkrantz,659,288,49,7.06542628642991,5.554423706255902,5.554423706255902,5.554423706255902,5.554423706255902,0.5134614411058869,0.5134614411058869,0.5134614411058869,6.764270006905746,0.379789388951394
mackenzie,414,188,1,6.51925733687885,5.0691600005700295,5.0691600005700295,5.0691600005700295,5.0691600005700295,0.5314142362617003,0.5314142362617003,0.5314142362617003,8.373947449020635,0.0844211209204059
iain-macleod,754,289,2,7.0686668250221,5.518414408732445,5.518414408732445,5.518414408732445,5.518414408732445,0.5269699849415271,0.5269699849415271,0.5269699849415271,9.127663640872388,0.09083949208960711
daniel-lopez4,56,35,3,4.577701282093361,4.014961427595381,4.014961427595381,4.014961427595381,,0.4782672569774541,0.4782672569774541,,8.654261633980271,-0.39944018606615717
bianca-caampued,524,221,10,6.72554107521717,5.294758000901145,5.294758000901145,5.294758000901145,5.294758000901145,0.5242373982790252,0.5242373982790252,0.5242373982790252,5.621549966421614,0.4881937154979772
marc-siry,538,215,13,6.34839382446283,4.724537029095319,4.724537029095319,4.724537029095319,4.724537029095319,0.5868869345182554,0.5868869345182554,0.5868869345182554,6.455676648205972,0.3948680687239353
aeg-tmg,27,11,5,2.8222649292973934,2.6746242199669514,2.6746242199669514,2.6746242199669514,,0.6327772376420016,0.6327772376420016,,5.915477158157659,-0.15609002188476562
joseph-raccuglia,406,232,4,7.136959809899892,5.656151740156241,5.656151740156241,5.656151740156241,5.656151740156241,0.46196616344309266,0.46196616344309266,0.46196616344309266,6.995334576138551,0.29314985030841156
