userid_x,ego_info,LZ_entropy,Pi,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
adrienne-jandler,144,4.5059195048529705,0.5937823528531296,7.736245945667883,4.498979038681056,0.19105198850830024,0.5945332081126009
adrienne-michetti,211,5.017586166178015,0.5500690854025105,7.908928354082835,5.013077049895332,0.1955749459751175,0.5505572553268583
adventist-healthcare,6,1.8380334106484983,0.7304963700827247,,1.8380334106484986,,0.7304963700827246
advicetv,125,4.517965470452999,0.6014048232126693,,4.517965470452999,,0.6014048232126693
ady-coles,99,3.5448061874884074,0.6823990029478617,,3.5448061874884074,,0.6823990029478617
aemgtz,54,3.815988583654651,0.6101049586728321,,3.8159885836546517,,0.6101049586728321
afaview,275,4.670785465573677,0.6351794683107471,6.737238905352085,4.2906908904307,0.43684906244453847,0.6693723500855914
agatha-kim,299,4.5507534744155915,0.6316877013822831,,4.5507534744155915,,0.6316877013822831
age-conte,196,5.610904293114134,0.45476724696129767,,5.610904293114134,,0.45476724696129767
agnes-fekete,56,4.872142657744701,0.3829430432674885,,4.8721426577447,,0.3829430432674887
agu-nda,27,2.6552692023095275,0.7396826333497579,10.743419033295686,2.8949332541680453,-0.4855316045002943,0.7112351627557227
agustin-casado,58,3.399051304766574,0.6689227801557819,,3.399051304766574,,0.6689227801557819
ahmed,132,5.046951444005438,0.4877288695160561,,5.046951444005438,,0.4877288695160561
ahmed-bouchfaa,116,3.6410174453927477,0.6711945833672527,,3.6410174453927477,,0.6711945833672527
ahmed-el-helw,202,3.7155086809442968,0.7183310752976594,9.950581300903014,3.7068366610338237,0.045617340281332276,0.7190852118070723
ahmed-hashim,355,5.610064701932123,0.5226146154296158,7.964314335863384,5.370826029239735,0.26132774118659274,0.5468760392604858
ahuvah-berger,119,5.177534606236077,0.4741737667684041,,5.177534606236076,,0.4741737667684042
aidan-cornelius-bell,223,4.509853056534453,0.6196500274030172,,4.509853056534453,,0.6196500274030172
aidan-nulman,105,4.550977500432693,0.5310079907464516,7.729952479258274,4.858495846340576,-0.021220403774866635,0.4907583583867733
aidan-simpson,43,4.35734182321077,0.4451029427249133,,4.357341823210769,,0.44510294272491346
aiden-bordner,167,4.9156146810036905,0.5390293083204899,8.760945181029962,5.125066779527935,-0.03821359100233406,0.5148416049176336
aimee-mitchell,161,4.883763797302976,0.5420468337934887,8.883026801594402,4.871314766492517,-0.057018666876235614,0.543471336668265
airam-f,158,3.9663428491517436,0.6708677210308966,,3.9663428491517436,,0.6708677210308966
airton-medeiros,64,4.160918405613381,0.5559966236127055,,4.160918405613381,,0.5559966236127055
aisea-laungaue,170,3.027922113853648,0.7535380665928854,8.09346202940866,3.022827517944575,0.17712369775056983,0.7540172879849367
aishwarya-iyer,13,3.553531260587097,0.26521979266076295,,3.5535312605870972,,0.26521979266076273
aj-dyka,187,4.515277556494135,0.6190250506768173,,4.515277556494135,,0.6190250506768173
aj-freire-nerd-pai,123,4.824646484963993,0.5259118483118899,,4.824646484963993,,0.5259118483118899
aj-lawang,115,4.213781138430389,0.6014881445868392,,4.213781138430389,,0.6014881445868392
aj-wilson,254,4.144915007582411,0.6722660939528675,9.789563986701015,4.141051054340505,0.02393701273390783,0.6726205751373444
aj3,182,6.181822269098233,0.3350292658836861,9.46419417479619,6.409948444712908,-0.20862993080244058,0.301547981710691
aj5,122,4.262493627180315,0.6146682234037316,7.799210058572534,4.220728531016594,0.16493304938907177,0.6191816479749986
aj7,192,5.122766913526636,0.5222748382554412,9.338784968414663,5.134448905186252,-0.0977638262260787,0.5209409375950668
ajua-kouadio,283,6.376155340398898,0.38424934312650966,7.9901828203703325,6.06646150924108,0.16489038769399714,0.4218902006126855
ak3,367,5.286418173465804,0.5668093789852223,8.34274761634061,5.236531987579333,0.23941281916556245,0.5716400918701997
akamatsu-yuki,70,3.379917993093778,0.7092311946884103,5.258374665891259,3.2316143432546824,0.5067175669826682,0.7241032893335585
akash-shah8,109,5.631707379836975,0.3481785158527642,8.84894701741595,6.406340202608361,-0.22743954861771987,0.21575083102437217
aki-sato,69,3.493599763904913,0.7107133301591735,5.605578302050995,3.3852939919408,0.4925822806268613,0.7211169927239416
akifumi-yamashita,119,3.3125029515457687,0.7400832880652081,4.895582756906078,3.005435535354016,0.5902199232441662,0.7675507821980827
akifusa-kanda,31,3.4314954256157737,0.6356069267509622,,3.4314954256157733,,0.6356069267509623
akihiro-y,70,3.1530497861341273,0.7302274584808931,5.903912267456211,3.034804559357146,0.42591722527801656,0.7419932147885671
akili-lee,271,5.4145111382476765,0.5249703363624629,8.46275886325566,5.298449759631243,0.15723649744291027,0.5372174989654928
akira-iizuka,16,3.860381572291988,0.22894770929234237,,3.860381572291987,,0.22894770929234276
akira-puku,99,3.9628229023273147,0.6371690330258285,5.6624969999555095,3.820829778562798,0.43809661273152917,0.6526394422778075
akira-sawada,18,2.574306138904535,0.6917057316498856,,2.574306138904535,,0.6917057316498856
akira6,44,3.975040981017406,0.5441798710035153,,3.975040981017406,,0.5441798710035153
akirabong-s,93,3.8019786515047014,0.6671593241664115,,3.8019786515047014,,0.6671593241664115
akndsch,26,2.8067586285794657,0.7116272783307374,7.631522140464074,2.8202372458411626,-0.13171627682602433,0.7099477439372908
akos-toth-mate,54,4.4292374598498165,0.48258742481409395,,4.429237459849816,,0.48258742481409406
akshay-dodeja,368,6.283805011430426,0.4323102052994017,7.724437391330384,5.813391954799067,0.2609184862393397,0.48406736501191033
al-mar,61,3.116386117012958,0.7457220544245781,,3.116386117012957,,0.7457220544245782
al-prater,34,3.4987870092529056,0.6011696306899288,,3.498787009252905,,0.6011696306899289
al-pritchard,56,5.077116807963168,0.31904281839471077,7.764281421962959,5.268526458035384,-0.23359713143165545,0.2800017044690615
al-shaw,117,4.564821356709536,0.5404901767466903,7.554584907532766,4.82328445719111,0.0786585696134974,0.5078051596187837
alaa-mendili,332,6.013351015147915,0.4648645476839656,7.778801277386211,5.77715958006631,0.2581517282596049,0.4904101484639079
alain-dominguez-lucas,87,3.788619130187508,0.6667963218881114,9.234768200030437,3.7883967297377246,-0.08692227957294618,0.6668194509524332
alain-veuve,109,3.7221601550869297,0.6698980294400516,9.516886527597004,3.7202809456358747,-0.13687550120924166,0.6700953114335068
alaina-vehec,140,4.0233202175479565,0.6613126429779094,10.098627071638104,4.026101391686007,-0.12355947556244783,0.6610377358726386
alan-baker,121,5.495520000522498,0.4031260136626622,8.76035980364288,5.594088829775623,-0.16566647988626168,0.3889814270725679
alan-bates,129,3.4687335127304277,0.7043964543958283,8.26382297705686,3.45953706114435,0.11735468331852117,0.7053135872804251
alan-brutenic,274,4.905058480622737,0.6025005204823769,,4.905058480622737,,0.6025005204823769
alan-chapell,189,5.7115488931363325,0.4265341808112681,7.8458257629928445,5.778696310752776,0.1081806581699723,0.4179152221456507
alan-cordova,872,6.363275088225241,0.5015485369384609,7.111926457755139,5.471583896311815,0.430678384164363,0.5825836821042937
alan-de-keyrel,81,4.287368240408018,0.5657981087006874,9.687725042068859,4.3109037377149475,-0.2781515949896421,0.562846272334144
alan-derossett,72,4.009287681815307,0.5972062204113746,,4.009287681815307,,0.5972062204113746
alan-dix,184,4.910628485600633,0.5683074676025907,9.213274255438744,4.911816093487716,-0.01844790814905054,0.5681822771825216
alan-garcia7,26,4.585070091371917,0.1589615056343599,8.600280543046662,8.242180604950889,-0.5263372653864992,-0.4792098544224277
alan-ho,167,5.319496168134634,0.4763989907061421,,5.319496168134634,,0.4763989907061421
alan-jang,21,2.2737888766481995,0.7893154469305751,,2.273788876648199,,0.7893154469305752
alan-jones,180,6.768227136995397,0.21970771603676356,8.840617138749085,6.948240089796751,-0.15923416956296613,0.18831939060261657
alan-kim,59,3.869762679922798,0.6037835455516385,,3.8697626799227978,,0.6037835455516386
alan-levine,97,5.928309405791664,0.24779145433519753,9.337565163996018,6.420701634761185,-0.3448248423324534,0.144239195630602
alan-ray,112,4.736819576162144,0.5526262807790511,,4.736819576162145,,0.552626280779051
alan-s,344,5.467806071701738,0.5436567297738277,9.044057030817541,5.398532104580007,0.1358575379769734,0.5505324886063938
alan-slemenson,14,2.3255476022754107,0.7502944021757955,,2.3255476022754102,,0.7502944021757956
alan-weinkrantz,288,5.554423706255902,0.5134614411058869,8.990346062223496,5.420122753451517,0.08422196306241152,0.5276273480086539
alan-wolk,240,5.529613288595605,0.4999318347110597,8.33998218241276,5.481151271710569,0.14527474819739958,0.5052731728479826
alana-cadiz,410,5.205876736702514,0.5905379482482334,8.3877469372881,4.929703861559154,0.269378023811142,0.6157962135522853
alana-fisher,97,4.873427479046747,0.4679225157387385,,4.873427479046747,,0.4679225157387385
alasdair-monk,36,4.619519061923867,0.3141478141551133,,4.619519061923867,,0.3141478141551133
alastair-cotterill,80,5.5151790368729525,0.2993337238891651,10.584826083979562,6.159092283967754,-0.5254586498423401,0.16740872270079832
alastair-green,492,5.646034321464604,0.5376069938807735,6.909536769849217,4.908942859352337,0.41003986195527814,0.6079379983130208
alastair-sherriffs,67,2.8660600198063784,0.7509714581518442,,2.8660600198063784,,0.7509714581518442
alastair-tse,258,6.760707736817569,0.29974997875349024,8.230880068525854,6.667435293233218,0.0575824675024574,0.3126747632086349
albert-alicea,196,4.617015173117783,0.5754470836297357,8.15267219419788,4.842758270816037,0.10348991919552544,0.5501475419775946
albert-evangelista,300,4.600783486296133,0.6131011630130098,8.392762757005068,4.596532956006192,0.17969283506692363,0.613523325716124
albert-farkas,138,4.5592396333291125,0.5860927533845737,,4.5592396333291125,,0.5860927533845737
albert-lee4,498,4.305378772567392,0.6971037338841248,7.626508592505401,4.172128753734989,0.41118842704450886,0.7077365011313244
albert-m8,194,4.798807194052569,0.5734499460987663,,4.798807194052569,,0.5734499460987663
albert-ocampo,421,5.164438146330052,0.593972496785487,7.463475352285936,4.7684276826255845,0.3688050221000911,0.6300471781723758
albert-sun,267,5.8816912557632195,0.45717083858362306,8.446824161567589,5.618465313032878,0.1208174085335011,0.48694299754218184
alberto-benbunan,108,4.205665181016893,0.5987923886112909,,4.205665181016893,,0.5987923886112909
alberto-padilla-luengas,110,5.484720585260754,0.3844370170449669,,5.484720585260754,,0.3844370170449669
albin-durand,213,4.073787346210955,0.6745126492218676,10.06694437657031,4.069244189688609,-0.048116335741464115,0.6749344045649662
alden-wicker,275,6.337851524003382,0.37538989802001976,7.49181938675934,6.22158526411185,0.21862801127626638,0.3900538604366436
aldis-blicsons,249,4.794772716922279,0.6034327942389411,,4.794772716922279,,0.6034327942389411
aldo-bitencourt,48,3.732988495618929,0.6019868581985748,,3.7329884956189288,,0.6019868581985749
aldo3,101,4.675141400473837,0.5186169461432288,,4.675141400473837,,0.5186169461432288
ale-canatella,125,5.242137411453161,0.46256729419552,,5.242137411453161,,0.46256729419552
ale-nolasco,40,4.018535844846356,0.5181758219766942,,4.018535844846356,,0.5181758219766942
ale-stuardo,16,2.0920355372274155,0.8056488355347435,,2.0920355372274155,,0.8056488355347435
alec-couros,126,3.277667648543206,0.7335477295025533,,3.2776676485432055,,0.7335477295025534
alec-east,116,5.195687856101045,0.4522897799744721,,5.195687856101045,,0.4522897799744721
alec-m,168,4.8757051270792395,0.54275916456461,8.786475669028277,4.888224551792938,-0.04415026409404597,0.5413252646046978
alec-maybarduk,96,5.114728951796326,0.44341054590621637,,5.114728951796326,,0.44341054590621637
alec-perkins,121,3.4104977531406626,0.7118604915249693,,3.410497753140662,,0.7118604915249693
alec-tarshis,147,4.840505686341011,0.5339633421116605,,4.840505686341011,,0.5339633421116605
alefiyah,359,6.371566687661407,0.4190224501866414,7.682354671140551,6.102169365712188,0.26134341049167814,0.44930479940163603
alejandro-alaluf,173,5.478578121358869,0.46250367630703415,7.190404391902926,5.388181612737481,0.23140728905098018,0.4735882124967663
alejandro-arce,115,4.931520122435306,0.4850916846750041,,4.931520122435306,,0.4850916846750041
alejandro-sanchez0,48,3.98113666580734,0.5643439731303149,,3.98113666580734,,0.5643439731303149
alejandro-villegas,356,5.793400674250298,0.5082578363722983,6.562233966093905,5.787894704536486,0.4278630513921802,0.508819814907729
aleksandar-basara,24,2.1124958106738116,0.8069466170315274,,2.1124958106738116,,0.8069466170315274
aleksander-soender,273,5.255761864022129,0.5491695937973278,8.746998967673392,5.219083541010327,0.13542076730564442,0.552931103055942
aleksandrs-borovenskis,137,4.892530691313711,0.5520610497502823,,4.892530691313711,,0.5520610497502823
aleksey-k,33,3.1490791243755023,0.6546606026323036,4.692651401546241,3.183869326321211,0.42268675714048437,0.6499168466106002
alemsah-ozturk,97,4.581492593920632,0.5251921716415795,8.006010619130876,4.570632381198982,-0.06789840759728286,0.5266032342337064
alena,52,4.486434183773344,0.46232077727543963,,4.486434183773344,,0.46232077727543963
alenar,180,4.237413190389444,0.6547118993837603,,4.237413190389444,,0.6547118993837603
ales-g,61,4.147342411570678,0.5858461893114298,,4.147342411570677,,0.58584618931143
ales-zavadsky,81,4.509460829341799,0.5394174385031933,,4.509460829341799,,0.5394174385031933
alessandro-baffa,69,4.583905613958439,0.5008421951289793,,4.583905613958439,,0.5008421951289793
alessandro-dostilio,273,5.5934957510208845,0.4916324118567965,,5.593495751020883,,0.4916324118567967
alessandro-garcia,141,5.404495027331357,0.4447513151173302,,5.404495027331356,,0.4447513151173303
alessandro-maia,54,3.417354653393627,0.6658230836572112,,3.417354653393627,,0.6658230836572112
alessandro-sacchi,13,3.700439718141092,0.07692470593128367,,,,
alessio-albano,95,4.720593508445323,0.501222343766094,,4.720593508445323,,0.501222343766094
alessio-carciofi,115,4.609876565442845,0.5554111141823557,,4.609876565442845,,0.5554111141823557
alessio-sbrana,278,4.868436143233516,0.6250836035328704,,4.868436143233516,,0.6250836035328704
alex-anderson,107,5.825427473182087,0.3003637089950229,,5.825427473182086,,0.30036370899502307
alex-baker,402,5.935068745524718,0.49961972808527644,8.28113351054791,5.9301519169463885,0.24115929648816986,0.5001182971057303
alex-barron,102,5.294832313697215,0.405403104013934,7.786892455737862,5.527031966644554,-0.0767829463789775,0.3702639547096537
alex-brannon,187,3.934744112435601,0.6743712371518692,,3.934744112435601,,0.6743712371518692
alex-bremer,144,4.053944942192517,0.6343325461043804,8.102440062717271,4.041936445891594,0.10239943719613655,0.63562453494164
alex-brooks,450,4.4338346809400635,0.675672382709526,8.816368853973493,4.298627293382816,0.26562207332582566,0.6869732354522445
alex-burnard,148,5.616935361098509,0.4053089880809347,8.180190616302216,5.599382516268564,-0.05530991923722013,0.4077262470341557
alex-carusillo,381,6.188860242580337,0.4582259168785035,6.729392858383859,5.574607169591744,0.39929571554056764,0.5226695546873268
alex-center,104,5.980525648714214,0.2601651145500401,7.676040732118017,6.8285245093121265,-0.10417912310270067,0.07474165795879775
alex-choi,320,6.584891112949262,0.36926577563962476,6.976477451032008,6.10795687410715,0.32035854502961464,0.4264847747857385
alex-comyn,76,4.5784386347353,0.4973326612835086,,4.5784386347353,,0.4973326612835086
alex-cone,207,4.403626858871359,0.6158904422210628,8.678805837541185,4.416441363793921,0.07428427490511645,0.6145611367748862
alex-d5,471,5.080414501315819,0.6289787492521347,9.681304693720662,5.0736118368186816,0.193795297894043,0.6295507902927833
alex-darrow,86,5.685449833507604,0.278934689271412,9.324820118373001,5.934157596152868,-0.3581911902095858,0.23064362834029176
alex-davidson,115,5.10547432183453,0.4628906420696979,8.03355947898967,5.493697372209099,-0.056745095251578975,0.4095682039437529
alex-ferrer,7,2.6666666666666665,0.39487846048935904,,2.6666666666666665,,0.39487846048935904
