placeid,mean,median,std,count,nunique,target,category
apple-store-ginza,3.6753920101733684,3.783772647454919,0.9416362142349182,256,100,Entropy,Shops
apple-store-glendale,5.02356591407227,5.059001118292711,0.9396082750168753,250,62,Entropy,Shops
apple-store-las-vegas,5.1449958843433095,4.845101112554497,0.9657256798595841,93,56,Entropy,Shops
apple-store-london,4.656527543731176,4.647566277510115,0.9627184010220359,926,407,Entropy,Shops
apple-store-los-angeles,5.300215945392028,5.186758383499325,0.8706279143083362,363,161,Entropy,Arts & Entertainment
apple-store-los-angeles,5.300215945392028,5.186758383499325,0.8706279143083362,363,161,Entropy,Shops
apple-store-montreal,4.884205560190649,4.99970239722078,0.6783181476997675,108,51,Entropy,Shops
apple-store-new-york,5.39664983134397,5.4346288598716885,0.9303905603965931,3939,1436,Entropy,Shops
apple-store-orlando,4.575033458114444,4.1231765818305925,0.7552789757639362,161,50,Entropy,Shops
apple-store-palo-alto,5.075489721553095,5.128457785185018,0.7688712671616236,196,99,Entropy,Shops
apple-store-palo-alto-palo-alto,5.019947416204509,4.920105642204128,0.8468389722606529,178,86,Entropy,Shops
apple-store-paris,4.622195282282163,4.683393408770664,0.8485934149873468,400,180,Entropy,Arts & Entertainment
apple-store-paris,4.622195282282163,4.683393408770664,0.8485934149873468,400,180,Entropy,Shops
apple-store-san-diego,5.399985292652158,5.695023222910356,0.6942076151502354,172,68,Entropy,Shops
apple-store-san-francisco,5.313156862626198,5.343761194832467,0.8639915403335182,1428,591,Entropy,Shops
apple-store-santa-clara,4.995674298520471,5.009435409399185,0.7890395690234948,113,61,Entropy,Shops
apple-store-santa-monica,5.161114227916951,5.196580433377215,0.8762961800182982,187,118,Entropy,Shops
apple-store-seattle,5.0336655783505355,5.040147049038832,0.702656888234262,194,71,Entropy,Shops
apple-store-shibuya,3.7213550908800324,3.933848141573658,0.8825202501574623,112,52,Entropy,Shops
apple-store-sydney,4.617031197060866,4.492216230651998,0.9412587477496156,416,109,Entropy,Shops
apple-store-toronto,4.6900424351164,4.3191274733294325,0.6616568037956222,873,116,Entropy,Shops
apple-worldwide-developer-conference-wwdc-san-fran,5.149603007537557,5.006434697281854,0.8607109883996361,103,51,Entropy,"Homes, Work, Others"
applebees,4.433510487963599,4.449127073886443,1.083795813527771,189,97,Entropy,Food
arbys,4.725996755300919,4.788942487099538,0.8142326549207588,212,138,Entropy,
arc-de-triomphe-paris,4.709895685905763,4.713472252431858,0.647242484645695,282,84,Entropy,Parks & Outdoors
arc-de-triomphe-paris,4.709895685905763,4.713472252431858,0.647242484645695,282,84,Entropy,"Homes, Work, Others"
arclight-hollywood-los-angeles,5.319267325445644,5.401413576298385,0.8856403443478073,434,145,Entropy,Arts & Entertainment
arclight-sherman-oaks-sherman-oaks,5.337560331304159,5.34121933334098,0.7885334695997741,150,56,Entropy,Arts & Entertainment
arctica-new-york,5.743549015858499,5.890729489223125,0.7674726474528674,74,60,Entropy,Nightlife Spots
argo-tea-cafe-new-york,5.359742760087378,5.40293541627952,0.8460022011272511,192,69,Entropy,Food
argo-tea-chicago,5.496098378766525,5.409308585315096,0.6167810117841106,150,52,Entropy,Food
aria-resort-casino-las-vegas,5.413862495521164,5.488247468594247,0.8453597497862408,410,219,Entropy,Arts & Entertainment
aria-resort-casino-las-vegas,5.413862495521164,5.488247468594247,0.8453597497862408,410,219,Entropy,Nightlife Spots
arlenes-grocery-new-york,5.746690451373676,5.877259701484821,0.7779080480636583,116,99,Entropy,Arts & Entertainment
arlequin-cafe-food-to-go-san-francisco,5.789259735784301,5.92390950578714,0.7127452389131589,120,51,Entropy,Nightlife Spots
arlo-esme-new-york,5.819576594682212,5.9055478783557325,0.7948714105277599,143,103,Entropy,Nightlife Spots
aroma-espresso-bar-new-york,5.584416068327671,5.48212479799505,0.7815091154250603,451,190,Entropy,Food
art-bar-new-york,5.7123925788759955,5.785599480028037,0.847667211693291,173,121,Entropy,Nightlife Spots
art-directors-club-new-york,5.9572294901219465,6.219057695320577,0.8173579148383148,146,78,Entropy,Arts & Entertainment
arthur-ashe-stadium-flushing-meadows,5.525445326211796,5.724335826099579,0.9152132868492918,194,152,Entropy,Arts & Entertainment
artichoke-pizza-new-york,5.68958585801709,5.830738835835296,0.8232317386657013,471,229,Entropy,Food
artisanal-fromagerie-bistro-new-york,5.6005256035781965,5.675268969422406,0.9521534853533109,93,68,Entropy,Food
arturos-new-york,5.7285900998046735,5.693641134201392,0.868447822151559,69,52,Entropy,Food
asgard-irish-pub-restaurant-cambridge,5.377385412481946,5.4309286635730265,0.8612272643133708,173,74,Entropy,Nightlife Spots
aspen-social-club-new-york,5.467808569411213,5.470398213800756,0.809022106713519,74,67,Entropy,Nightlife Spots
astor-place-new-york,5.399087183313257,5.318186615666611,0.8370717272861139,167,84,Entropy,Parks & Outdoors
astor-wines-spirits-new-york,5.7089053409172,5.665084811235205,0.7857739361230772,156,74,Entropy,Shops
athens-international-airport-eleftherios-venizelos,4.8953046532613,4.910330719650849,0.7484989652747429,202,69,Entropy,Travel Spots
atlantic-antic-brooklyn,5.609889322536373,5.8089305949045364,0.8913744434339838,84,73,Entropy,Arts & Entertainment
atlantic-chip-shop-brooklyn,5.643544877314458,5.80588941544719,0.8221802350324221,83,53,Entropy,Food
atlantic-terminal-atlantic-mall-brooklyn,5.371518803765687,5.284577716359983,0.9673629156521821,170,78,Entropy,Shops
atlas-cafe-brooklyn,5.801528862156799,5.777026418068816,0.8903068945367494,165,65,Entropy,Food
atlas-cafe-new-york,5.0247263124698724,5.45701642710768,1.1565804357944496,184,54,Entropy,Food
atlas-cafe-san-francisco,5.4258907213856595,5.684188780020453,0.8431587099882204,277,74,Entropy,Food
att,4.913745018822692,5.025894642115434,0.7546056952404487,76,54,Entropy,
att-executive-education-and-conference-center-aust,5.23428616731904,5.057677004754796,0.7573786565123621,133,52,Entropy,Travel Spots
att-park-san-francisco,5.209801487406418,5.264450637754252,0.8506187836977721,1767,570,Entropy,College & Education
att-park-san-francisco,5.209801487406418,5.264450637754252,0.8506187836977721,1767,570,Entropy,Parks & Outdoors
att-park-san-francisco,5.209801487406418,5.264450637754252,0.8506187836977721,1767,570,Entropy,Arts & Entertainment
au-bon-pain-new-york,5.4337905660464685,5.531418093214615,0.8369060684750964,273,136,Entropy,Food
au-bon-pain-washington,4.925302809753019,4.66543321230671,0.886302131215652,131,50,Entropy,Food
auckland-airport-international-terminal-auckland,4.8117608594836065,4.852504168877066,0.7940628581445623,133,53,Entropy,Travel Spots
august-capital-menlo-park,5.285407805821735,5.318386986427938,0.8357437656187603,71,57,Entropy,"Homes, Work, Others"
aurora-brooklyn,5.5785388198796415,5.5215444974396775,0.6846506663062955,101,50,Entropy,Food
austin-bergstrom-international-airport-aus-austin,5.507212042081923,5.529371396977906,0.8218525887414079,2124,847,Entropy,Travel Spots
austin-cc-techset-blogger-lounge-austin,5.308965137103396,5.206578450845097,0.7170173588786223,96,50,Entropy,"Homes, Work, Others"
austin-city-limits-music-festival-austin,5.190992075982019,5.443072174206493,0.8837653708010511,115,50,Entropy,Arts & Entertainment
austin-convention-center-austin,5.501226205705907,5.505615330896051,0.8513949431265009,2570,646,Entropy,"Homes, Work, Others"
austin-convention-center-austin,5.501226205705907,5.505615330896051,0.8513949431265009,2570,646,Entropy,Travel Spots
austin-convention-center-chevy-volt-lounge-austin,5.391370632543438,5.4816838804880454,0.8525780582698157,108,60,Entropy,"Homes, Work, Others"
austin-java-austin,5.539250375493695,5.684188780020453,0.7063057892420345,105,53,Entropy,Food
automattic-san-francisco,5.459293916305038,5.288999579976971,0.6857241667339358,244,85,Entropy,"Homes, Work, Others"
avenue-new-york,5.757410902708748,5.770329192526158,0.8875597282647519,129,69,Entropy,Nightlife Spots
axis-cafe-san-francisco,5.654184827732564,5.77388942705875,0.7489642545764273,134,66,Entropy,Food
b-bar-grill-new-york,5.733043135665868,5.7930930372886,0.9573427885635586,141,95,Entropy,Nightlife Spots
b-flat-new-york,5.6965054448297625,5.69616564717885,0.6151081881541715,100,50,Entropy,Nightlife Spots
b-side-new-york,5.204045980275858,5.303376674589041,0.9207924871130564,100,51,Entropy,Nightlife Spots
babbo-new-york,5.797947810427223,6.040677380887933,0.8212581151336785,68,62,Entropy,Food
babycakes-new-york,5.661725318086697,5.775513963934167,0.7988799112458209,83,53,Entropy,Food
bacar-san-francisco,5.653829119577945,5.732276036744525,0.8633156240285298,73,54,Entropy,Food
back-forty-new-york,5.892997196631514,5.94150474494254,0.6997163101299454,178,124,Entropy,Food
back-room-new-york,5.59076662661808,5.899042338329293,1.0768584288773104,266,141,Entropy,Nightlife Spots
badlands-san-francisco,4.711532705797915,4.408041317019235,1.0106414141560154,346,64,Entropy,Nightlife Spots
bagels-beans-amsterdam,4.667345542136944,4.718028240845059,0.8736267115631118,175,61,Entropy,Food
bagelsmith-brooklyn,5.659663259942879,5.785827060200549,0.7100805231740082,395,88,Entropy,Food
bahnhof-hh-dammtor-messecch-hamburg,4.078251762795347,4.268804556397694,0.9372625905263451,270,50,Entropy,Travel Spots
baja-cantina-marina-del-rey,5.43964723872976,5.655332918525238,0.8260831763246986,85,53,Entropy,Food
baja-fresh-new-york,4.944155602984439,5.124623028526854,1.0358777571135462,159,68,Entropy,Food
baked-by-melissa-new-york,5.648097211839596,5.598586676500711,0.838512595405696,94,76,Entropy,Food
baker-beach-san-francisco,4.8498424339305055,4.5068225536743975,0.8693895444304798,224,72,Entropy,Parks & Outdoors
bakesale-betty-oakland,5.593767391408538,5.678899786722058,0.569483790464623,154,59,Entropy,Food
balboa-cafe-san-francisco,5.267234367644485,5.145584070835316,0.6747111037141291,187,69,Entropy,Food
balboa-park-bart-san-francisco,5.516684115569635,5.449890539669635,0.6868726255794032,292,80,Entropy,Travel Spots
balboa-park-san-diego,5.528172124807171,5.748464960018213,0.8357510631731914,126,69,Entropy,Parks & Outdoors
balboa-park-san-diego,5.528172124807171,5.748464960018213,0.8357510631731914,126,69,Entropy,Arts & Entertainment
ballys-las-vegas-hotel-casino-las-vegas,5.153110768208161,5.034642825254774,0.8454811650077275,174,83,Entropy,Travel Spots
balthazar-restaurant-new-york,5.649311064654727,5.661108485940974,0.8332640407911811,702,325,Entropy,Food
baltimore-penn-station-baltimore,3.195120206369632,2.470923366394077,1.3490292817721805,805,105,Entropy,Travel Spots
baltimorewashington-international-thurgood-marshal,5.111028274874981,5.11418414702238,0.8504987282036149,910,352,Entropy,Travel Spots
bam-rose-cinemas-brooklyn,5.787540018904032,5.8758246766029805,0.794339287991003,222,108,Entropy,Arts & Entertainment
bamboo-52-new-york,5.5378344052140145,5.613155245899138,0.7465856979830587,60,51,Entropy,Food
banana-republic,5.053959474025743,4.948070476455906,0.8772557871807847,80,56,Entropy,Shops
banana-republic-new-york,5.2452617686070395,5.123964249756881,0.8213314881528748,184,105,Entropy,Shops
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,Food
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,Nightlife Spots
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,Travel Spots
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,Parks & Outdoors
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,"Homes, Work, Others"
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,Arts & Entertainment
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,Shops
bangkok,5.156057395534798,4.753444753344366,0.9887050559049284,268,50,Entropy,College & Education
banh-mi-saigon-bakery-new-york,5.782653409337582,5.555441770736138,0.8336787518873998,102,57,Entropy,Shops
bank-of-america,4.77993200493295,4.933907550572604,0.9049095345994346,505,152,Entropy,
bank-of-america-new-york,5.307340558390488,5.400107107208043,0.6419837550728976,425,120,Entropy,Shops
bank-of-america-new-york,5.307340558390488,5.400107107208043,0.6419837550728976,425,120,Entropy,"Homes, Work, Others"
bank-of-america-san-francisco,5.206347159670012,5.261292201161688,0.9716149339236777,140,53,Entropy,Shops
bank-of-america-san-francisco,5.206347159670012,5.261292201161688,0.9716149339236777,140,53,Entropy,"Homes, Work, Others"
baoguette-cafe-new-york,5.900276267521296,5.941986788205874,0.6808828821921585,242,95,Entropy,Food
baoguette-pho-sure-new-york,5.836140497969451,5.919461560157894,0.6400266171674661,125,53,Entropy,Food
baohaus-new-york,5.420553577149746,5.574426040076842,0.9837380132573639,159,87,Entropy,Food
bar-13-new-york,5.749047200165055,5.840994139210883,0.8807516630553387,118,94,Entropy,Nightlife Spots
bar-82-new-york,5.696812916323141,5.556754105584845,0.7243666871756361,75,50,Entropy,Nightlife Spots
bar-89-new-york,5.876342036825179,5.909873885002641,0.8303897527545431,78,55,Entropy,Nightlife Spots
bar-9-new-york,5.488203616135093,5.647077154877895,0.9198140103958535,127,71,Entropy,Nightlife Spots
bar-americain-new-york,5.492640217887904,5.556694135122919,0.8558127548927155,82,71,Entropy,Food
bar-boulud-new-york,5.858516247036516,5.939358137641379,0.6766966156269285,73,61,Entropy,Food
bar-carrera-new-york,5.712735372907124,5.67855149869605,0.7983715747292222,103,64,Entropy,Nightlife Spots
bar-crudo-san-francisco,5.603266635145464,5.689175158035241,0.750925047718292,67,53,Entropy,Food
bar-deville-chicago,5.697829660697838,5.779814166914719,1.001864674068256,90,56,Entropy,Nightlife Spots
bar-great-harry-brooklyn,5.6419985078700785,5.857632118279214,0.7889582993719816,225,93,Entropy,Nightlife Spots
bar-matchless-brooklyn,5.704694562889189,5.7115488931363325,0.7148895815120543,366,162,Entropy,Nightlife Spots
bar-none-new-york,5.633128794743965,5.641408820462849,0.8863906556459893,93,76,Entropy,Nightlife Spots
bar-none-san-francisco,5.554489769042055,5.3639246780313785,0.6256111460850887,135,60,Entropy,Nightlife Spots
bar-on-a-new-york,5.3822382709570515,5.6216750223699155,0.9660129474957574,111,67,Entropy,Arts & Entertainment
bar-on-a-new-york,5.3822382709570515,5.6216750223699155,0.9660129474957574,111,67,Entropy,Nightlife Spots
bar-pitti-new-york,5.780184555998295,5.917539868508923,0.8756544595308409,74,50,Entropy,Food
bar-pitti-new-york,5.780184555998295,5.917539868508923,0.8756544595308409,74,50,Entropy,Nightlife Spots
bar-reis-brooklyn,5.447320573462034,5.499244770219343,0.6077541011895474,102,51,Entropy,Food
bar-six-new-york,5.756443384814175,5.837753094823789,0.6598461008757266,75,54,Entropy,Food
bar-stuzzichini-new-york,5.653385340000484,5.6799382501321265,0.8024715418659508,76,57,Entropy,Food
bar-tabac-brooklyn,5.70839224381445,5.716261883339809,0.8099960910678317,217,114,Entropy,Food
bar-tartine-san-francisco,5.706608810865973,5.722057128689045,0.8050788633684293,78,56,Entropy,Food
bar-veloce-new-york,5.752313699310725,5.888708479010704,0.977447778816274,124,92,Entropy,Food
bar-veloce-new-york,5.752313699310725,5.888708479010704,0.977447778816274,124,92,Entropy,Nightlife Spots
bar-xii-new-york,5.596381774501471,5.626118068834701,0.7965602495143116,67,52,Entropy,Nightlife Spots
barbican-centre-london,5.20114977883242,5.252094643784344,0.8343613664395243,91,64,Entropy,Arts & Entertainment
barbossa-new-york,5.606590298246579,5.789318975302098,0.830381519020414,84,56,Entropy,Food
barbounia-new-york,5.750059257834933,5.701694377376583,0.8013267296703841,81,64,Entropy,Food
barbuto-new-york,5.792695761987202,6.032974107772365,0.8835747358075582,106,84,Entropy,Food
barcade-brooklyn,5.829219979073402,6.038866219330062,0.7104430031045756,696,314,Entropy,Arts & Entertainment
bark-hot-dogs-brooklyn,5.652176021052185,5.505086514931655,0.8091523551313663,270,106,Entropy,Food
barmarche-new-york,5.838913241870151,5.9055478783557325,0.7336499580074644,63,54,Entropy,Food
barnes-noble-brooklyn,5.298825684615422,5.3146222812080435,0.8646930458914314,108,63,Entropy,Shops
barnes-noble-new-york,5.249950378685707,5.269734553939441,0.9034217695463787,948,425,Entropy,Shops
barnes-noble-new-york,5.249950378685707,5.269734553939441,0.9034217695463787,948,425,Entropy,Arts & Entertainment
barnes-noble-new-york,5.249950378685707,5.269734553939441,0.9034217695463787,948,425,Entropy,Food
barnes-noble-new-york,5.249950378685707,5.269734553939441,0.9034217695463787,948,425,Entropy,College & Education
barnes-noble-union-square-new-york,5.066819998546247,5.187603474733128,1.0838110047572411,382,181,Entropy,Shops
barneys-beanery-west-hollywood,5.357879951520696,5.108367126908811,0.7701859986955096,103,54,Entropy,Nightlife Spots
barneys-gourmet-hamburgers-san-francisco,5.6065309240430015,5.711003963111868,0.7300451026756315,83,54,Entropy,Shops
barneys-gourmet-hamburgers-san-francisco,5.6065309240430015,5.711003963111868,0.7300451026756315,83,54,Entropy,Food
barneys-new-york-new-york,5.579211645415218,5.640626558478705,0.90475515170084,253,163,Entropy,Shops
barracuda-new-york,5.448874589362654,5.31912784900706,0.8396813762091494,120,70,Entropy,Nightlife Spots
barramundi-new-york,5.907419057156059,6.031272455044861,0.7987909099695821,95,74,Entropy,Nightlife Spots
